"file","area","chars","wikilinks","unresolved_wikilinks","placeholder_hits","generic_template_hits","mojibake_hits","source_signal","recommended_disposition","decision"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_外在负荷：任务呈现方式带来的额外负担_装配稿.md","assembly","918","5","5","4","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_为什么这一步对你很关键：你的110篇文章在本地_装配稿.md","assembly","959","5","5","4","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_用户用0.5秒决定是否点开你的内容_装配稿.md","assembly","951","5","5","4","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_有信息量：AI可以给你任何已知的信息_装配稿.md","assembly","953","5","5","4","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_这不仅是理论分歧——这是世界观的分水岭_装配稿.md","assembly","934","5","5","4","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C1 1 多巴胺基线崩塌与修复_装配稿.md","assembly","960","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C1 2 饮食决策框架_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C1 3 昼夜节律重建_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C1 4 成瘾不是意志力问题_装配稿.md","assembly","946","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C1 5 睡眠不是休息_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C2 1 先避毁灭再求收益_装配稿.md","assembly","932","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C2 2 认知负债陷阱_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C2 3 六格复盘_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C2 4 认知目标函数_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C2 5 游戏不是敌人_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C3 1 资产还是负债_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C3 2 杠铃策略_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C3 3 一人企业模型_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C3 4 复利不是数学公式_装配稿.md","assembly","932","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C3 5 交易的唯一正确目标_装配稿.md","assembly","946","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C4 1 三位一体创作_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C4 2 平台策略_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C4 3 内容产品化_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C4 4 注意力是第一资产_装配稿.md","assembly","932","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C4 5 发布不是终点_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C5 1 反依赖_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C5 2 形象管理_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C5 3 代际错位_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C5 4 形象不是虚伪_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C5 5 代际错位即杠杆_装配稿.md","assembly","918","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C6 1 负循环破解_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C6 2 P0单一主线_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C6 3 14天实验SOP_装配稿.md","assembly","932","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C6 4 最小可行性系统_装配稿.md","assembly","918","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C6 5 环境的暴政_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C7 1 第一性原理_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C7 2 芒格格栅_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C7 3 反脆弱_装配稿.md","assembly","1221","7","7","2","0","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C7 4 反共识不是叛逆_装配稿.md","assembly","918","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C7 5 系统大于目标_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_CH01 meta abilities_装配稿.md","assembly","1016","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_CH03 physical health_装配稿.md","assembly","1030","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_CH04 wealth business_装配稿.md","assembly","1030","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_CH07 problem solving_装配稿.md","assembly","1030","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D01 AI时代独立思考的价值_装配稿.md","assembly","960","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D02 资产vs负债_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D03 多巴胺天平_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D05 认知Bug防御_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D07 最小可行性习惯_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D08 复利曲线_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D09 内容创作四根命脉_装配稿.md","assembly","918","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D100 内容产品化_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D101 发布不是终点_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D102 环境的暴政_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D103 饮食决策框架_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D104 昼夜节律重建_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D105 成瘾不是意志力问题_装配稿.md","assembly","946","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D106 睡眠不是休息_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D107 认知目标函数_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D108 形象不是虚伪_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D109 代际错位即杠杆_装配稿.md","assembly","918","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D11 共同想象与权力_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D110 多巴胺基线崩塌与修复_装配稿.md","assembly","960","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D12 三重大脑的真相_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D13 依恋模式_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D14 第一性原理深钻_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D16 22岁试错期权_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D17 信息转化率_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D18 知道验证的鸿沟_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D19 环境暴政_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D20 连续天数_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D21 形象杠杆_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D22 拖延的三种类型_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D23 情绪是数据_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D24 反脆弱未来_装配稿.md","assembly","1225","7","7","2","0","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D26 焦虑公式_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D27 元认知训练_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D28 注意力管理_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D29 依恋可改变_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D30 历史的教训_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D32 延迟满足_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D33 社交媒体税_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D34 知识转化率_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D35 环境设计_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D36 个人IP本质_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D37 创作系统进化_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D38 深度工作_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D39 决策质量_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D40 终身学习_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D41 概念解剖_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D42 写作与思考_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D43 数字极简_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D44 复利暗面_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D45 关系权力_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D46 创作者经济学_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D47 睡眠与认知_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D48 失败的科学_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D49 知识管理vs应用_装配稿.md","assembly","918","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D50 个人系统升级_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D51 阅人术_装配稿.md","assembly","848","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D52 谈判框架_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D53 独处价值_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D54 阅读方法论_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D55 身体与思维_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D56 运气与努力_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D57 影响力原理_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D58 提问的艺术_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D59 自我叙事_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D60 从0到1_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D61 选择悖论_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D62 完美主义_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D63 习惯神经科学_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D64 导师与自学_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D65 金钱心理学_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D66 熵与秩序_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D67 FOMO与JOMO_装配稿.md","assembly","932","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D68 边界设定_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D69 创造力的日常_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D70 脆弱的力量_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D71 时间的感知_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D72 社交资本_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D73 身份与标签_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D74 反馈的勇气_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D75 输出驱动学习_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D77 动机的科学_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D78 感恩的科学_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D79 故事的力量_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D80 反依赖与亲密恐惧_装配稿.md","assembly","918","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D81 形象管理ROI科学_装配稿.md","assembly","932","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D82 代际错位_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D83 负循环破解_装配稿.md","assembly","876","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D84 P0单一主线_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D85 14天实验SOP_装配稿.md","assembly","918","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D86 最小可行性系统_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D87 芒格格栅_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D88 系统大于目标_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D89 反共识不是叛逆_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D90 反脆弱进阶_装配稿.md","assembly","1225","7","7","2","0","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D91 一人企业AI杠杆_装配稿.md","assembly","918","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D92 杠铃策略_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D93 交易的正确目标_装配稿.md","assembly","904","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D94 游戏不是敌人_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D95 三位一体创作_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D96 平台策略_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D97 先避毁灭再求收益_装配稿.md","assembly","918","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D98 认知负债陷阱_装配稿.md","assembly","890","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D99 六格复盘_装配稿.md","assembly","862","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_DBS ACTION BARRIERS_装配稿.md","assembly","1016","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_DBS CONTENT FULL DIAGNOSIS_装配稿.md","assembly","1114","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_DBS DECISION MATRIX_装配稿.md","assembly","1016","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_DBS DEEP ANALYSIS 2026 06 11_装配稿.md","assembly","1142","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_DBS DIAGNOSIS MONETIZATION_装配稿.md","assembly","1114","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_DBS GOAL AUDIT_装配稿.md","assembly","946","5","5","10","2","0","False","delete-candidate-broken-generated-assembly","pending"
