"file","area","bytes","sha256","internal_exact_count","formal_match_count","formal_matches","placeholder_hits","source_signal","publish_signal","mojibake_hits","classification","recommended_disposition","decision"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D85_14天实验SOP.md","dbs-process","6543","4F1227457E547ACEC21969C9530C3E63B0A25B6E5B55C16B6C3A5E218A740DC3","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D86_最小可行性系统.md","dbs-process","7333","11B26BC3017A7133E75ED620B573ADEA25EA02A257DCD64C7833F41E84692437","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D87_芒格格栅.md","dbs-process","8889","384E802EFBE3B996B6FC115784274F1268ECF8268253846703592FF7E175E850","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D88_系统大于目标.md","dbs-process","8794","17B83BB6331A7902F479BD712FE52452561E99AA48B9798274ED2FA7CDE5170D","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D89_反共识不是叛逆.md","dbs-process","8789","15928C80FE869C40B6CE7C9CFEA200E3D2D605F59826443C3D81C23CCE5D3DB7","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D90_反脆弱进阶.md","dbs-process","9326","06B7543E47FA96F2BC784EFC248EFBF36E59580CDA720F9EF37C07992DD5714C","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D91_一人企业AI杠杆.md","dbs-process","9438","63275B26574522375AE2126ED79C0C5B3C0B2134F418352035F5B608D30C7BF7","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D92_杠铃策略.md","dbs-process","10244","86EE758534F9D87DAB3A2804E49FE422AC2485DDAFA17FD1CC6D2DBDDDFF224E","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D93_交易的正确目标.md","dbs-process","10078","0DF8A5B31EAD124A1A4C1DC67AE8D0174308DB25D11357407FEC1B2F17C6A617","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D94_游戏不是敌人.md","dbs-process","10900","D2201DA3CC64FBB5CE6BCDEF8E4417CC5E485B6BC5163AA2251B07ED987F7737","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D95_三位一体创作.md","dbs-process","11255","BC977E0AFCCACF0E19583EAB92FCC201A90FDF5CB6BD38F466B5FEC435F46949","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D96_平台策略.md","dbs-process","11682","763DDBD030695CEB9E76A8142F171682A1F503C970A155418BFA2A3EC1062293","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D97_先避毁灭再求收益.md","dbs-process","10463","3DB9F4E8ACEAE1976555F20AAF107011A8A56FA3A6796A74A479343C4B5400A1","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D98_认知负债陷阱.md","dbs-process","9766","6F9ABA0704E7E4D80CADD992E622FDC557CD43287B085ABAD88389CA8965A645","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_dbs/D99_六格复盘.md","dbs-process","9856","B8C51732E925EC05828A342A265B4B08E16B25D2B260323D5348778FCCDA99B3","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_system/_SYSTEM_OVERVIEW.md","system-process","2023","FF9259A3829D6632450DFE95013A3CE18251E6251AF359614D3AC896EC676C0F","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_system/01-内容单元/CAS-01_王者10年42名貂蝉.md","system-process","730","37C3991A4596F7A1965B02A9C812DDC5B7924AB745706FF5154844875D5F0A42","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_system/01-内容单元/CAS-02_5300元亏损.md","system-process","587","3828695DDE3D193B8CEE5BF57B1538B4D354546B864CB6013F48A198FA1856E2","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_system/01-内容单元/CAS-03_14天晨光实验.md","system-process","629","CA6412E2A696F665A497717078781F0A2695DC9C1C7D9D588D9E05E866484686","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_system/01-内容单元/CON-01_多巴胺基线.md","system-process","456","1016D6A982E48CECA32C65872818966D3F3153DC961E48D800A0343B1BEEBB70","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_system/01-内容单元/CON-02_一人企业模型.md","system-process","514","708D45F9C09A040D9D9FD583DB105E1B15376E351ECE7D2D56341765DC9F8097","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_system/01-内容单元/OPI-01_成瘾不是意志力问题.md","system-process","693","0CB56A532509EABCD29E80C75A719F93F20C35BC6EB02D44FCB1A3AB4ACE1597","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_system/01-内容单元/OPI-02_22岁最大资产.md","system-process","711","8A8EF18CA66FA0C53BE8BD306A8C481E3D5C2E81DE2F10F5945F06E6B8BDA6FE","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_system/01-内容单元/OPI-03_代际错位是内容资产.md","system-process","733","996A68434E132BE84E91A157E1E083135706EE89A8C5839C18EED3100B953B78","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_system/01-内容单元/QST-01_为什么戒不掉游戏.md","system-process","650","2211E656A08464E524A519072AE00597A1559FF5F67A833331F10D8E55DE066F","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_system/01-内容单元/SOL-01_多巴胺修复4动作.md","system-process","578","6FC511E6938443DBF408D4CAE7C5FC836ABA91D62DF9E043EF56892E7C559CF2","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_system/01-内容单元/SOL-02_一人企业4阶段.md","system-process","522","4CAC21A7783DE4EEE9BF9ABDFF422739C3DBB5A1A984433B856F6A4B00BB731B","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_system/01-内容单元/SOL-03_人生OS底线系统.md","system-process","532","C5356F1DB50A161C9771F6C58619ED31E56A9B62249112E8794687BCF121EE42","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_system/02-主题地图/TM-01_身体修复飞轮.md","system-process","1057","309F1D8A94141FD45AB587FF5DAB879D0CAFA87397F37A250D39653FF03FA57F","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_system/02-主题地图/TM-02_22岁资产配置.md","system-process","921","6C61852512A0965B2E3DEF47E022B6A9DC48EF4493C6778AB602E3078BCF36A7","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_system/02-主题地图/TM-03_关系重新编程.md","system-process","955","10043FBB81851F9C206427C14DB6838AEA027AC98D01B5090859F83AAB4591F5","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_system/03-装配稿/AD-01_身体修复指南.md","system-process","985","921E822E84D62369D3821BDA1143150C672DF708585E470180C0005EC78D9706","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/_system/03-装配稿/AD-02_内容创业路线图.md","system-process","1023","394EA1F0CF8325AB83BCF6C42F878D36B5F3C21D3151949F72B66779F740A4E1","1","0","","0","False","False","0","process-output","delete-or-archive-process-output","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W1_注意力战争_v1_draft.md","draft","10695","22F73D8E062BB0B58A0D84AA25FAE64163595AEE10C962A5DFA62B795ABFF0C1","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W10_饮食决策框架_v1.md","draft","5048","8F81544E50B58D3684151D4673B9F470A71B399A58179E6CECC84A35769BF6F0","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W10_饮食决策框架_v2_expanded.md","draft","9010","D4DCB445B0EE55A8AB641F3E76C43AF9CA3C8C934C9F60AFFED38D9D25D1E98B","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W11_一人企业中国版_v1.md","draft","5267","F50DB6A88A22CDCFFDCFC459B96186B93199EBB90BDAF0CD2B3DC83AC1ED055E","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W11_一人企业中国版_v2_expanded.md","draft","7240","4258176388EE26F7EAEBCB6A68CA503A3E3DD414554E910DEAF35F66136EB1BF","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W12_交易系统_v1.md","draft","5195","FBC9F13BCC29CB02EB5B66C06FF9409EBFC9BA9E94126EC8A3AA19F26864E7AA","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W12_交易系统_v2_expanded.md","draft","6767","F24CF0AC2533D5A234A63793DF8DD6A94BD95147AC0CABC4D721B76F261301A0","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W13_平台策略_v1.md","draft","3181","38031D1744BDDD01ECD4996C12F83928CF271352916E261CC53585179661545F","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W13_平台策略_v2_expanded.md","draft","5106","AC3A664339965D84B5E8F8B10414980DCA08E87B18B5A7951C4AE64780A46382","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W14_终极组装指南_v1.md","draft","5564","E6C75326DCF0D5AC2ADA190FF5CECD8BDD972672DBAFFA312C95E90735A24FCD","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W15_游戏化人生_v1.md","draft","4938","4A2EF8D831A9D042D1232D148A5A7FBDCDEF8CBD1FBB25C4D042D276836F69D4","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W16_生存蓝图_v1.md","draft","6296","EAC0AB7759E9500FC1E50636449842B2F2067889519394B7CD5682100F00BC60","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W16_生存蓝图_v2_expanded.md","draft","8508","4E8C01A9B8D65655E4F7A1419266DA0F9A3994338A1D475F28C5F01263F738EC","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W17_习惯设计手册_v1.md","draft","6082","3BFD85A920ACA30F6E89F3D70985073079026FDD55B62F7359B9A1E1CA705E8A","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W18_读书方法论_v1.md","draft","4086","30CA25ADD7AF1B65F3646E6DE7202E6830E50A7AD615B05D28C96BEC92B406DB","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W19_致22岁的自己_v1.md","draft","6143","32A5A334E58FFBAAAEAC928046847F1DAAFBBFACC5FBAD32E7125911D78890B0","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W2_反共识生存手册_v1_draft.md","draft","10565","AE9EA32D5F64C34D2C993F2EA649FA4D761D0094B63F510DA3F74D2A0DDA55CA","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W20_独立生存指南_v1.md","draft","6782","56AF0311CE8FFADD7EB778D8F3331A51B794FA1F2BAA2D06B999B78EAB8D6DB7","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W21_致不够好的自己_v1.md","draft","5632","6C2C5168B62D952EC8EEF11AB738D90B77C8D6D1E13D40B4B4C3CCA4A3113A17","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W22_复盘方法论_v1.md","draft","5780","123A10DB6EFC1CFDD02C779856BD9A04537A35842208EA6B783284D841153AFB","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W23_原生家庭_v1.md","draft","5124","478E2F27021E8B3D9CCCBA20CCC221B520045D45ECEC888B2C63FDD37CBA0224","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W24_你和你爸和你自己_v1.md","draft","7383","BC0E5E386ED1F704B40513BA597B1B00FEEA7089F1802FE58D5E4BBB34E69AC9","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W25_游戏十年_v1.md","draft","5150","0826DC5E12F863181234E8BFC218CFD32F572C182D3E19C572DE0E51DF92D376","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W26_三十天_v1.md","draft","6646","B862A51BCC69D86B85FF42AA4DF7E7F79FD90AE5AC49AD783CBA9E589FE107EC","1","0","","1","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W27_人生操作系统_v1.md","draft","7921","E94D8F39EE6D3916ABDFBF9D0BE81AA4329617E0B943BBB99574F50BFD1FBC59","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W28_反依赖_v1.md","draft","4889","D69B77D492AC20A19710412D62B789FDBB283FE6B4AD0FA3C8B04E80ED5EA7E5","1","0","","1","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W28_反依赖_v2_expanded.md","draft","8221","E5A9AFDDFC2FF753E2D8DDD70ECBFD38E7923A4DC826FDD66A3358E7CAB2967C","1","0","","1","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W29_资产审计_v1.md","draft","4865","8441C31FFCD317BFF46C631AE2BE60B249C1FD2E922A76FBCFF392D1B99B57B7","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W29_资产审计_v2_expanded.md","draft","6613","4F7406F28D4B4F7EA8F1FC856E05BD408BA61362CE63F665CA61770136DEF8CA","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W3_完美主义破局_v1_draft.md","draft","9440","9C1A5E4A5F32E69CAA706E847F08C92A35B9F21F9093C6F9F7FFDC900D3CFB0C","1","0","","1","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W3_完美主义破局_v2_expanded.md","draft","12275","10BFCBE4547C1BFD0634D56C7ACBCEA33EE7BC2BA36B5DF978EE7D7E50F9C657","1","0","","1","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W30_唯一主线_v1.md","draft","4977","98A1F6B181040539C41AF0293DE3BEB8961038661C3DCF8EEB5372ADF6243582","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W30_唯一主线_v2_expanded.md","draft","6973","9E35BA99D1E460848C10207DA24D997F53EA8140F460335D6815344E3587EDA0","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W31_神经可塑性_v1.md","draft","4483","89435EF446FF193E671EB03E6782D61FF888A087DEEEA25C3E6DBBC629C00EC3","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W32_先避毁灭_v1.md","draft","2410","8D49EB9C9860043578266AB124672088E97EE4D76179395C73D6AD5D72BA05E1","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W33_那个勾_v1.md","draft","1409","C1803E45330C67F0BA24C015F26B72A7D856C655D2DC262433E9591ED3083291","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W34_永远在场_v1.md","draft","3508","7CCE2CC9A80742F1D47DDB26D6F27120F3CF516DCFF0B894588EF898E30BA983","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W35_二十二岁操作手册_v1.md","draft","2239","215748DD760F903AD3CE7F88DF4EB8357CD1671A1AEB58A2BEEE159197890F8E","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W4_多巴胺重建_v1_draft.md","draft","8115","D865FC27CAAA42BD12848ABC7986207D951E02214B450D4D3039CA92F49B4F92","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W4_多巴胺重建_v2_expanded.md","draft","9052","2D3E65E1358DACF951141B9DA0B61A3BC6C7152FA8BBA3FF94F4C146395132C1","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W5_杠铃策略_v1_draft.md","draft","7421","E951E0BEE4534FB46F75B9AA0BD22B202081784668E18AD3648CA16268BE0901","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W5_杠铃策略_v2_expanded.md","draft","9697","796904A5DFF8DB4AD46D227691A07945B6821F12DDC992C3312A989D37635E46","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W6_系统大于目标_v1_draft.md","draft","6459","B8A60726CEC51C13D8EBEA680498B45DDD5018EFD752BA90F23DED4A54892386","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W6_系统大于目标_v2_expanded.md","draft","8456","EBA04A746ED6A4E89E54540FFE5E9860117F2879482706DFAF520C32E96968E8","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W7_认知武器系统_v1.md","draft","9412","7DDBF4866F35BF980D81C2CF274CAB0CA4CB167638374D3C4B8A9A703C53D737","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W7_认知武器系统_v2_expanded.md","draft","12177","604CE2F5BEE1F5580EB751D4ECC9515FAD9B01482EF13DA8E8894D1D948C0E71","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W8_执行系统设计手册_v1.md","draft","5782","DDD44CCEFCA20F94F4200E8549F8376E2CF732860EAE66AA74BC3EDF226D8D55","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W8_执行系统设计手册_v2_expanded.md","draft","8681","5FF337656366AE5DC7517F78A0372E186776ED49DEF55C06291DBC29237C201C","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W9_关系是镜子_v1.md","draft","5251","C53BD049AC00E8A65E8CDC0255628124717F6EB95845C5214BA2E0525917F10E","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
"08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/草稿/W9_关系是镜子_v2_expanded.md","draft","8099","0BDD855E90DBF0D5BBC6CB7942F2807A426A4B2FF0332C869ABC70A69008F126","1","0","","0","False","False","0","draft-review","manual-content-review","pending"
