"file","bytes","sha256","internal_exact_count","formal_match_count","formal_matches","classification","recommended_disposition","decision"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/self-media/长文69-个人IP的底层逻辑.md","2430","15F2FC9F976F3FEB08EA407375A9E01C96201610B71F3927FBDA8C2F0B7A3CEE","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/self-media/长文70-内容创作的HKR公式.md","2195","D536BEBE521399B7517D601ABB6E8AE4B6C99F82F142B3CD7F4EC1A024B8E702","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/self-media/长文71-AI时代的创作者优势.md","2387","AB957047AB7D2D9E08C8FBB20514FFE12DEB0DFA51743CC7897D920ADB869EC9","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/self-media/长文86-1288元买到的七条人生底线.md","3569","DAF1B95C1C2AA5FFB5C7E9BDBEAA4BBAEA74F4F677DCB68B42848A9347773003","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/self-media/长文87-Dan Koe个人资产飞轮.md","2791","E0FBC69BBB9AB08B203CE58C8AAA24B3565928BB8482424870C221BFA7A32167","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/self-media/长文95-Sam Altman的指数增长思维.md","2835","D5839B0A38E55E2D609B91C69B019910D9BFEBEF0C642B1FE98485525D35A755","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/self-media/长文97-Paul Graham的创造者手艺哲学.md","2810","EE5FCEB15998B9373B4BE23032684FB10773CD44BEC7A0ADF8A9F0B155E14076","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/social-cards/card-82-财务自由的数学定义.html","2252","77B28751155D6B1DF942E5BB7E816ECC53094212FE73E168CDB9CC1CFFEB9C51","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/social-cards/card-83-系统诊断：当知识和行动脱节.html","2248","4963596521F07453DDF60B5C578726BA0208C23D3E02D2CC2E35377C7E0D76B1","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/social-cards/card-85-21岁的身体是一笔复利投资.html","2224","11EAE4080A62EDC08651CA5AB61C72D6491213764A54525C8C2F76AAA6779A72","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/social-cards/card-86-1288元买到的七条人生底线.html","2309","828D9BD370976853F9A6A469F2CBB1C4F5C8E98C76A59A1FAA8CA32C324F65C4","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/social-cards/card-89-纳瓦尔财富物理学：杠杆专长和复利.html","2072","B8A527E532270415790A2EF193E32B818BDADC88CD3A0BADC9C4623CAFEAEA73","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/visual-assets/COVER_GUIDE.md","2135","007F95FDC30EC6DA8EAA0F095C3EE16D698B215DB0FDDF703E18EFA26675C8D3","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/visual-assets/INFOGRAPHIC_SPEC.md","1419","1708A356A860A14811F5FC45DD4BC8CF828D1A428A9BA14670961680A003EC01","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/wealth/长文03-资产vs负债.md","4581","C4F16D1E98505BF3911E5B5C9CAA7E177097E74FD671DC80D47CEF57023EEC56","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/wealth/长文07-价值投资生活哲学.md","3387","CE9416ABBEAE6FF604A726684CF151D896FB19CFA69A5E1466780977044DF4A6","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/wealth/长文17-数字资产的复利效应.md","3033","95D2F7986D8850A34201F59F2CD5C87478125B3D5FD8E7B4EEA1FCABFF53FD22","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/wealth/长文19-富爸爸的核心框架.md","2796","A990450C64D738FC08CDBB609F34A5D10C3B1E55BA02B7DD9AD0006D15C70E34","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/wealth/长文25-下牌桌vs赢得多.md","2712","F43ACD2763C3059CF644816375AEBAB7315AC6CD7BD26B13B05DCE3E2A3EF087","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/wealth/长文30-价值心法深度解读.md","2343","E2FACA88B840010FE91ACD5A64D8CF2E6258012BFB076B914ADC9A47D1E024E2","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/wealth/长文40-AI时代的资产重新定义.md","2066","B78376E15D6D73F0762F149B3D97BE957813A3F73259060B6AAA9B5F159B99A6","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/wealth/长文43-穷爸爸富爸爸_两个爸爸的教育启示.md","1627","2032B34EBCB59C21BFE66F08C5FF91C80C7C09DDD5E202F8FEAF1FA95881DB9D","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/wealth/长文48-被动收入的四种模式.md","1937","D633C318E6FF1709E57E514209EC3B05C010D305F60CCEFEFC4FDA1A64059EDA","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/wealth/长文80-金钱的四种人格.md","1852","C400038807E26FF170FBAB84DDAD59B78D4C37E5A4A5DF6AB4148F9209F2E303","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/wealth/长文81-价值投资的认知基础.md","2379","E9927F014C6C70F7193998158C94C8B6A74B01A6455233AEE4A5F68F9C574B9C","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/wealth/长文82-财务自由的数学定义.md","1671","664C3CF9825E06B561B3198903B03561A5B67880FFDF91B704369C2E8113FD1E","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/legacy-content-creation/wealth/长文93-巴菲特的三重安全边际.md","1643","F783DC98B08E605FB6F52AC2A2A314F21EE3630F72F5DFC12C8F4CB0FBE0047F","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_100篇 = 10次 10篇周期 的迭代_装配稿.md","1898","E19C3F086D3B5F1F22442737FC657608983BF2C69986F87AEC6C7452A2EDF5FB","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_14天实验框架：Day1-3基线记录不改变只记录当前状态_装配稿.md","2410","022EF6E127B9BF155E4DE600A9E06744F4315CFA692FE8530D13BEC25D0B5997","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_2024年是我人生最灰暗的一年_装配稿.md","2334","C3E5CB3118BE172711B387C98FFFFF0A100562B65AE5E2C0AA2D8654B4691363","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_31-60篇(跃升期)：质量开始明显上升_装配稿.md","2568","41EA3132B062520698113A2C99009E38C64702B88B198407E90907D252F44E16","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_把每篇文章看作一个数字资产(WLH-003)_装配稿.md","3465","CE2B08B572A441CC3E9230546F27CEC373C709A81493E1E851D5149A3A69DCBB","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_本文全部核心论点均来自DBS内容系统的已抽取内容单元_装配稿.md","2597","5F791CCFD1BCF79D2F9E58D934D9E1F5AF8C54C2E0028E580AC58715BF71A691","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_补充分析 2026-06-11_装配稿.md","2521","599AEE8976C3B93830F848A1AD985F6F7CD3235CC3D7EB8FD63565B04B806BFE","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_操作层1：把 应该 换成 值得_装配稿.md","1925","B227F67BA82A1D13864A799EFC6B5FB008355A69C2E4120D1253E20B30E8FEFB","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_操作层2：把 100%执行 换成 维持链条_装配稿.md","2121","C8D139776B04A8EF355A2A594A31749B79CDA2441DF5D131D9F321842F932D8C","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_操作层3：把 结果导向 换成 身份导向_装配稿.md","2117","A95D0786E38818E752BCFEDDA83F248791419CE5719CBBD183C6A0AAFA03D08B","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_常见误用：课题分离≠冷漠_装配稿.md","2126","774B65D3D80D91252E2533B889182C15A8DF3ED2E9E8FCD8CBAEC0843750182B","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_但 大多数人都在用 不等于 这个框架是对的_装配稿.md","3148","A16C48B635FC2BCC0DDD15A93ED711D4A8DBB48038F8D0907D5F0410A50BEBB8","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_第1层(环境防御)：W73环境暴政的直接应用_装配稿.md","2446","C1C15114E8D9B32DC07D7F3AF38E174BDB9D908FFA9A49725D2D5C7CBE2E7251","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_第2层(时间防御)：每天固定2-3小时的 深度工作块_装配稿.md","2352","C2981B10FCD99824EA546B99FB8A0AC93F146E1847AFC7C3C52E24FB46A00E56","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_惦记税 是什么_装配稿.md","2300","922FE23A6030DD2EEA2B32D481010042F690E3E544BF310D580A59DE4A7F64F2","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_工具2 目的论（Teleology）_装配稿.md","2135","3A4E7DC750E9CD9C735F82B9688354A93CDCDF01A508EA9C7785599FB6419BAD","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_公众号100篇：每篇2000-5000字深度长文_装配稿.md","2090","C6C4892F6F0B925504096B68C1E4FD0C2A5E6AB458E8E1FDA9F057A01380D989","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_恢复策略：中断后的第一篇——不要补前面的，直接写今天的_装配稿.md","2593","9BB735C9796056476FEC1650E8D53040DE7BF28F6D26AC4B66DAA8FF8DF68880","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_级别2：社交茧房_装配稿.md","2133","23663D4A8BE6D524A3DEFE2DD13600C13BB0618089FA1936E7FFA45B51F1727A","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_级别3：认知茧房_装配稿.md","2296","294C2E2486565500D1C4C6D2D003B1D805BE8DF3A4F40278EAE87C63575C2FC1","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_建造者1：算法推荐系统_装配稿.md","2238","44370119BE08608F00F81692C379533F7E7C0148DF1A1651372E039CFB9EC624","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_建造者2：你自己的认知Bug_装配稿.md","1948","7906F80651D0C1D645551D5C6C42DC08E2E6B4854E4545314B24938721C93528","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_建造者3：信息不对称的系统性强化_装配稿.md","2073","443699D4EDF08E1BBA1AFBCC5B1B5085045C13F718010653E3FAC825FE27C73B","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_具体区分：当你在比较中感到自卑时，你的第一反应是什么_装配稿.md","2558","019C73A62CBBD56433A972CA2B8DE565D5571078399B08C785672870A02E5597","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_那段时间，每天靠健身抵抗抑郁_装配稿.md","2324","675CF093EA0F2635E91374D90B8034DEE3DEF831162ACB30D98FB51578E24A62","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_内在负荷：任务本身固有的复杂度_装配稿.md","2042","6869A469B9FC7D4C2936E976B2697C0021ADBE092A7B1DD72A133959CC13A8FB","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_你每天损失的不是5分钟——是3.3小时的深度注意力_装配稿.md","2394","91EB64F86B3CA95D738E290E445DED0ABB3CFF2C39A8C30D1AB269205F5DD94D","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_然后——这3件事必须在上午完成_装配稿.md","2010","79BE2169831E5465061C95FD8E5861A1719EF8036690034B1CC1BB9147C3E3A0","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_如果你的答案是 不愿意 ——明天不要增加忙碌_装配稿.md","2326","9E60FF7EEB22ACA77EA0BF6CB3B6C877E6D2D1AAFAF28DD7AEDBF63B56CDD6B5","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_三个要素不需要均等_装配稿.md","1784","8C602200C97DE6A8344C1EF34A79B0BD7CEC5433DFB5CDA4C1E7E0615D072229","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_外在负荷：任务呈现方式带来的额外负担_装配稿.md","2186","D27F16A31A99917E6C18E5FB3C4831E85A444B971CF8DDB1E1EE9E91C7A6370E","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_为什么这一步对你很关键：你的110篇文章在本地_装配稿.md","2219","1065CDBA9FBA4361B0B8D025CF53FD7023007BEED71991044A7F6C6636D922E9","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_用户用0.5秒决定是否点开你的内容_装配稿.md","2153","B9BE172E1A0F7F1E333A21B89367FDA4C80FAA34E1BB9C71999E3C52AB00A3BD","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_有信息量：AI可以给你任何已知的信息_装配稿.md","2219","1564F43EDDE0FC5E561C554A35B9B6CE651EF20FA1FD5914D6DECEAE16FD49FF","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_这不仅是理论分歧——这是世界观的分水岭_装配稿.md","2234","11448BE96C28B1D20927D46B8AE04D8A946F17430B597B7BB874A9FA97D6AC5F","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C1 1 多巴胺基线崩塌与修复_装配稿.md","2168","8500CDB81DFCA297DCBDB210AEE74F75CB8AFAE0B9AD77AA741798FA1D33F6EB","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C1 2 饮食决策框架_装配稿.md","2000","DD324261F4ADF124BAE62D973B387D6FA971C25155C497F9500C7DE06769365E","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C1 3 昼夜节律重建_装配稿.md","2000","B7ADCD5D518A065B90FEC54B7FC288C1D65EAAA2441C71D8BA2888709E354182","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C1 4 成瘾不是意志力问题_装配稿.md","2126","A060573282E1C29E9005D7F4193635F5DD91DC451BB130ECF55348058A35A478","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C1 5 睡眠不是休息_装配稿.md","2000","F443483F35778EC6BF406E1EE89991E6AE9EE0BC369CC25E3DE85B4FABA63B6D","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C2 1 先避毁灭再求收益_装配稿.md","2084","F501AE128E6807EDA77BC7B2C4C77CD0133D2A2A87D98BCFDE61611F909A5DE9","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C2 2 认知负债陷阱_装配稿.md","2000","1B6A269239F43BCA97F126CA658EDAD0BB571E14A54A96163C603982580FF89E","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C2 3 六格复盘_装配稿.md","1916","3A38B500CE60A817CF4B7685811EEAB41D1C18D5B88BD03DD8BB527E97510802","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C2 4 认知目标函数_装配稿.md","2000","F2C72E3ED27FC352977886CDA45A52058B091B5C91014E34316F15DD2E655BEE","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C2 5 游戏不是敌人_装配稿.md","2000","D6FFB05DC0D9FBC20D8E9F4331F844EC57DC6B94179C0E5665E0568C722DA066","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C3 1 资产还是负债_装配稿.md","2000","1B4FFEF73D11317BDCFB6AB03974BA71AFF89C290D967BDFFB336611B6015580","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C3 2 杠铃策略_装配稿.md","1916","26B4CB791172C21CA7CB15DA8E1FB8BBBB66E20B74553F0013E8C9452156E467","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C3 3 一人企业模型_装配稿.md","2000","A85862D6FE769598C94E9B6F9EA49CB1A4935953479C06D526EF436B9EAAEBC9","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C3 4 复利不是数学公式_装配稿.md","2084","AEEF0E3BE3FE170DB53AF11142824B3C8E56718A1ECDBB153FBF62FBF2FB9B37","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C3 5 交易的唯一正确目标_装配稿.md","2126","06D57AA1A0904687D9E52FE426B709CAD8531AEB5CFFE17642FFFB2F46E752CA","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C4 1 三位一体创作_装配稿.md","2000","7DCFF801674F607595D8CBB65687FF5D1D4D7BB2A54AEAC6B9325264D8318716","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C4 2 平台策略_装配稿.md","1916","3E769F38770139AB388B4E398A1EDD376BAEF3C1A54B678B4FA1A7E3E7121282","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C4 3 内容产品化_装配稿.md","1958","399491F3283D1446ECC42CE8DE66C21DED0B42CC514E5C68D89648D90AD60A7A","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C4 4 注意力是第一资产_装配稿.md","2084","B9446C7C8616F27E4936A72E5187797A0948BBD0C84AE6633B9029F23987D73E","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C4 5 发布不是终点_装配稿.md","2000","DC523E8993F47EFF5C5F834094E06B544A6F648927BB1E416E66F86DE4F45D85","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C5 1 反依赖_装配稿.md","1874","5BC849C4E8255762511E391D1F3CA644BAE6E0528764F6BA406AF49B1E6A9321","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C5 2 形象管理_装配稿.md","1916","CC882E9965932D14AAC45EF89995DB0EAE41A44917515A61A3725A5084362BBA","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C5 3 代际错位_装配稿.md","1916","9FAE39F6800056C53C61AA3F2E0406A3EF54E3BFD20C9E1B2C324096618C03BF","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C5 4 形象不是虚伪_装配稿.md","2000","189A48A29C3B313A4771F66AA987EB057DCED906E0413145874C4FBADAD836FA","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C5 5 代际错位即杠杆_装配稿.md","2042","0450F59EE730D8CC74C6022A505F5EE0CADF302F8A38F9016CE936BA6AE0890B","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C6 1 负循环破解_装配稿.md","1958","9B6A267E54D8215889879A337B37739BCC212906EAD97E015704106E4DAF0706","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C6 2 P0单一主线_装配稿.md","1944","ECF1B6267C04B43A93CD67819305CF4635BEA47DF9FC40A0674BABDC31451AA7","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C6 3 14天实验SOP_装配稿.md","1944","2310C36D013E301E72AF3ED25B6B8EC71E0CFAED08CE092AD6B9AFC65D686CA9","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C6 4 最小可行性系统_装配稿.md","2042","6363CA39A4DC5E60A98B4C31849263074D1C8ED8A3E275152A4E447D5AF905B8","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C6 5 环境的暴政_装配稿.md","1958","90E50D0F2214BD3DC48F6A604135352639F90B060D4772798FB8B76FF86CDD2D","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C7 1 第一性原理_装配稿.md","1958","5985097A768200619D93C8B3162066BBC3AD467970455074D290368E331D50F2","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C7 2 芒格格栅_装配稿.md","1916","AC488C8637891E4A07AD0F28CB0551CBA57EF82E822F5D20F8A4B789F32F6E83","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C7 3 反脆弱_装配稿.md","2981","A69A1FD1A72111E2A45C9B0E79F7BA0D2003FD40BA60077DF92DEB8F8F564BE3","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C7 4 反共识不是叛逆_装配稿.md","2042","D9F7F2173CE6645701294A69F1DD616A7AD6797D15461FC09E525C4B97044B80","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_C7 5 系统大于目标_装配稿.md","2000","2B40152D0141375AFBD974AB1F8DE2B413A621042C1F3E1556231CB40D2995EE","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_CH01 meta abilities_装配稿.md","1944","88428D9253B1284026E4E16B803AA9988F75F944F43A8237293255F8655EC5A3","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_CH03 physical health_装配稿.md","1958","313B94612A98292DBD41B8FE69C5889D12ECD046F95920666F025D456F402C64","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_CH04 wealth business_装配稿.md","1958","5CF17DA9853A8AE99B49C975D20EB6D93ABB26951DEF24CD5736F441C261F8D5","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_CH07 problem solving_装配稿.md","1958","9191E85C094EBEE7E88FA30C847E811DB5DD73EBCD55E27FEEC7E5D01D4A48EF","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D01 AI时代独立思考的价值_装配稿.md","2140","8E2EB49CE2883F07F9067B71C545503C838DBAC2E2895B658A9D907D9AE5CE2A","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D02 资产vs负债_装配稿.md","1930","E71244CB4C51116E19FBA44B8DA7ED61959F97D862BE6A0DD1E7A736D0B57865","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D03 多巴胺天平_装配稿.md","1944","D0710AB4F71AB8921FA006B4609A58DCF078AF6DC9159306DAEE6C621F1A6906","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D05 认知Bug防御_装配稿.md","1944","69DB5A8CACC4959E88856F451A607F42F0892E6046E9BF9DEFC712E2E9FFEABA","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D07 最小可行性习惯_装配稿.md","2028","886133BD3225D50C60EE8153191F0D09A791ED688B4BF0E713FBF0C57ECDAE1B","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D08 复利曲线_装配稿.md","1902","C40F11C399B6A63DDEF8F84483328D77193DD8246EBF3CF9DF0FA49DF198DCD0","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D09 内容创作四根命脉_装配稿.md","2070","6F2B3747C888EC162238AC217BA0876247547015AD8CCC8AA7923F573DAA99D3","1","0","","unique-buffer-content","manual-content-review","pending"
"05-内容生产/内容体系/00-缓冲区/选题装配/2026-06-11_D100 内容产品化_装配稿.md","1958","17E47CBAD1A4FEF43933D97BE4EF0106CC661CAF58C8E33DE769A04B1EEA7A01","1","0","","unique-buffer-content","manual-content-review","pending"
