"new_path","blob","matched_from_deleted","classification"
"03-资源/创作者素材/姜胡说/2020-05-01_脱离了生活的 #文案 ，是没有灵魂的。@DOU+小助手.md","a92ec818412c0f155d790ead4675f7fb872969fb","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-05-03_#商机 从哪儿来？ #知识 #机会 #认知.md","509505c0de5fce0ba3f1741859e9929dd025c6cf","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-05-21_像高手一样#思考 #商机 之前那条太卡，重发.md","b01f28255e5761129538d0228f1a8cac1af343c7","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-05-22_仅用于内部交流，很有可能会删。.md","c0a74cf1ef3813e026a156ca71350ef11de4bd4f","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-05-24_向一切高手学习。 #思考 #机会.md","e4b943c24097c42e829a5672b494fa78bfb7cf63","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-05-27_仅限内部交流，我也不知道会不会删。 #直播回顾.md","4aef57dcf229dfc6bc0d84312042009701f8d3ea","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-05-28_我很弱，请一定不要用这个方法#套路 我，拜托了！ #学习 #牛人 #提高认知.md","581c29e117fbb9065e7246c6cd2bf6bd15b06c16","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-06-02_学点基础运营和数学知识，60分就足够我们生活的很好了。 #抖音营销知识 #运营.md","3c493f3f5df37aab8bfbd64b9940647447c18b5e","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-06-02_推荐大家参照以下几条线思考：#种子用户 #势能 #裂变 #价值连接.md","1eae68f32f3751144820491a81357fb3f551416d","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-06-29_关于 #技能 #能力 #认知 #智慧.md","691ea07f133d4eaca09c101e9c6e12e459efe988","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-07-02_认知三部曲：2、进化更迭。 机械化-自动化-数据化-智能化。 机会来自：弯道超车、降维打击。.md","99ae505e27b43bc28f64ba818e895cf2016d4e72","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-07-04_违J词有点多，也不知道你们能不能看到。顺其自然吧。#视野 #大局观.md","e3dafed305558861931d40e645b5bb44ade64db8","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-07-06_认知三部曲：3、外部环境 #城市人口 #产业链 #危机.md","d190e8a337d91bff463ce4da5cae9d95f4ed5354","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-07-29_@高伟Gavin有画说 同学，这个故事是不是很熟悉？哈哈哈.md","11c3d3c9a746f6ee8bea117c3d46e42e4a75943c","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-08-16_1、基础模型：设计思维+AIDA+影响力，60分。2、刻意练习100天。.md","2633923cf6d81f6ec837efb49860803962ce3b3a","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-08-28_1、不要浪费原本用来思考的时间。 2、不要把自己关在笼子里。 #暑假知识大作战.md","1ea836156c041bb11a347813e555f36e62db514c","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-08-31_就3句话：知道有念，知道无念，知道就行。.md","a1a94ed5ab74c2d6f61c5cbbbe4f6c97c340ad0c","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-10-08_我Z核心的底层方法之一，建议多看几遍，刻意练习。值得！#芬钛计划.md","0c99e6c87435e798399ee0091a500a507e8995a7","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-10-11_未来我会在这里持续输出、补齐一些具体的实操方法。 #芬钛计划.md","2bcecf1819658c077f7e5c52302dc824f71fe283","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-10-12_再好的“软件”，也无法装到低版本的“操作系统”上。 #芬钛计划.md","cb225979939690608367f5e5089f5055cd960a35","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-10-16_希望你能更早的理解到这句话的意思。 #芬钛计划 #牛市来了吗.md","e4b068b2503c3ac0e885f8e444928d288871c2fb","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-10-19_4条建议：1、教科书。2、向前辈学习。3、高质量刊物。4、印数和版次。#芬钛计划.md","62914963a213fc08809fee12220f8f355c80faf8","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-10-20_红：原理、原则；黄：方法论、流程；蓝：模式、经验；绿：实践、工具。#芬钛计划.md","cf1c9bd9729625c3e32d041f6cf05ce643a387cf","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-10-27_识别谁才是Z正的高手，很重要！ #提高认知.md","45655646d8839755d34a5715bcc6c279a920935e","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-11-18_必须习得且掌握的方法。#dou来聊职场 #知识创作人.md","cd089f9c6033f3e0486588add008291cf44dbdcf","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-12-03_你们要的实操版。#dou来聊职场 #知识创作人 #直播回顾.md","8dbdda0a4847eef171231d4666bed699cecc615b","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-12-08_一个发生在我们身边的真实的故事。#dou来聊职场 #知识创作人.md","736d7f292948bd99e90055ce3c64aa6752a72f71","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-12-23_感谢每一位在背后默默付出的小伙伴，我爱你们。.md","7c75a6be6fcf7c87239a0665f4e866764b463fba","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2020-12-31_关于#元认知 ，Z少且必备的知识。 #知识创作人 #投基不投机 @DOU+小助手.md","76ce83c700f48e36d89c06e059b4604467128233","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-01-06_墙裂推荐！值得你反复多看两遍。真正的学习，是学习他人思考问题的方式。#元认知 @DOU+小助手.md","706e36650cc3f5c8b5f8f4e169c2ca8186748234","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-01-24_所以，你真正要学的，是什么？#姜胡说 #投基不投机 #dou来聊职场.md","9bcfa809806d9304f7980eaa5a372789569705be","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-01-30_“选择比努力更重要”是怎么用的。 #姜胡说 #投基不投机 #dou来聊职场.md","14f416c86994689773cd7088910b48c21d58c97c","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-02-05_请一定要当回事：积累资本、积累认知、积累心态。#姜胡说 #投基不投机.md","23aa774f2edeed9a8708f58e28f0049240442d82","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-02-20_你好，我是娱乐主播。#姜胡说 #投基不投机 #dou来聊职场.md","8c9b1326c7e03a9a43da00b042b69c4538050b8a","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-03-22_有点抽象，但值得你反复多看两遍。#姜胡说 #知识就是财富.md","646cc8ecc1a9c20b6fe269acab20bc6022d72290","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-03-26_我不带大家炒G，不推荐个G。请大家一定要小心。#姜胡说.md","93c0dde52c72d4e1d2e45f2bfe17574d832553b7","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-04-01_尽可能做电梯，别自己爬楼梯。#姜胡说 #知识就是财富.md","72e59a25f21607e0c1b74ba3fca66775fc81bfca","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-04-03_像我一样的普通人，一定要多读书。#姜胡说 #知识就是财富.md","c207b637bee3df1004652a1a872d5d6d2b03544d","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-04-20_很多人放弃了自己的权利！ #姜胡说 #知识改变命运.md","1f7cb464110dc1452599fc364ab422da31a44af1","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-04-21_可以不治人，但至少不被人治。#姜胡说 #独立思考.md","46c8bfbfe4f7ab528556ee21574e5b568edb07e8","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-05-24_一天不改变，一天是弱者；强者恒强。#姜胡说 #改变系列.md","e705b59fb30a8baea6e091bde55192ad70ce705f","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-05-26_1、阅读新闻；2、搜索，学习知识；3、推理，求证。 #姜胡说 #知识就是财富.md","9766cee54c7cdd1c3673807ce3a7fecec378b547","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-06-22_见证！#姜胡说 2.0.md","3cbf2e7cd36d14fba98da3fabca305e2ef135323","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-06-29_够直接不？ #姜胡说 #打造用的出来的知识体系 #知识就是财富.md","d76c213db4b9cc765c54db65a026c6ee99bcea6c","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-06-30_好好琢磨琢磨，往深里思考。#姜胡说 #知识就是财富 #打造用的出来的知识体系.md","89b10f2b980c6bb12cd4e95fd9cddf8dee05bf63","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-07-04_我的收入来源：1、从学生到老师的方法。 #姜胡说 #打造用的出来的知识体系.md","3429db94aa1ec270f92afb2f4d56b03dd4590cfe","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-07-06_信息量有点大，反复琢磨琢磨。未来我很可能会删。#姜胡说 #打造用的出来的知识体系.md","e900653a4c8ef60bd4943826a48aacd55b5df022","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-07-07_这是个方法论地图系列。世界观帮你选择，方法论告诉你怎么做。#姜胡说 #打造用的出来的知识体系.md","05a032e1c7a6e6809ce02acfd1fd4e7453bbc603","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-07-30_很多人宁S，也不愿意思考。他们更喜欢直接获得答案……#姜胡说 #打造用的出来的知识体系.md","bbdbcd4e7039974056dee1ed07af9db32ba50a74","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-08-18_知道没用，尝试着把它用出来，保持耐心，时间会给你回报。#姜胡说 #打造用的出来的知识体系 @DOU+小助手.md","e09b99824b72f6ee2e48d072d99c48c0fd977687","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-08-23_你摔倒，和那块地的关系不大。#姜胡说 #打造用的出来的知识体系.md","e3bb5460edec4a0f9c1c88aa4447055e10d1b8b4","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-08-25_不读，扫读，精读，一个字一个字的读。读书不是记忆，而是要把它用出来。#姜胡说 #直播回顾 #打造用的出来的知识体系.md","cb4843e550a5bf085ad1b2ddfed2cca673b27d07","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-08-31_听说好多人没看到，所以我决定再发一边。无论是做投资还是提升商业认知，招股说明书都是蕞好的学习材料。 #姜胡说 #打造用的.md","2e96381fb1cd186abaa7f48588c75dcdf146252e","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-10-11_1、多少存点钱 2、别做蠢货！ 3、温饱小康富足自由 4、资产配比：% 5、向大师学习 6、给予，利他就是利己。 #姜胡.md","137ecbaea101d47c9bec48a4ccbd382e63443d54","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-10-13_废物是控制不住自己的，会因为一点诱饵，被随意摆弄。高手可以控制自己，且善用自己的头脑。做到这一点，一切都会好起来。#姜胡.md","f0141514dd326202f392b445cad65e775a66cabe","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-10-15_说服他人蕞好的方法，不是道理，而是让他进入场景。 #姜胡说 #打造用的出来的知识体系.md","144cccf85716ba9c6d71cc497a8737f831174276","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-10-19_刚进家门，气都没喘匀，将就看吧。有可能会删。 #姜胡说 #打造用的出来的知识体系.md","4dee18f73fcdc264fd308d39d8cf407d99c9abd8","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-10-21_普通人致富蕞简单的方法不过就6个字：阅读、思考、写作。想想又不对，能做到的人还算是普通人吗？！#姜胡说 #打造用的出来的.md","f72d64757db2540b26052ca5814a3b874903ee16","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-10-24_这是我理解的：蕞简单的投资。 #姜胡说 #打造用的出来的知识体系.md","cf597d53b223796c9054ad6e92bbc9f0981e5007","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-10-28_写作是你蕞应该掌握的技能之一。 #姜胡说 #打造用的出来的知识体系.md","6338ad736960796730e23fa137900685590e10b3","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-10-30_真正的富人，是那些有大量的时间可以用来挥霍的人。 #姜胡说 #复利 #可成长 #打造用的出来的知识体系.md","243382ff01e17860545e3bf769065c9b34b7696c","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-11-03_这差不多就是我理解的，关于投资的全部了。 #姜胡说 #打造用的出来的知识体系.md","ff01609d2c78084b24ffb607cd81fd8a6258f9c5","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-11-06_做自己喜欢、擅长、复利的事。#姜胡说.md","58063014433fa6a6ef1e7c86f698616ff11fae65","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-11-15_这是一条关于常识、复利、投资、行动的视频，信息密度有点大，建议反复多看两遍，好好琢磨琢磨。#姜胡说.md","d15bc87bcd4b27594946e93046f256c3365b56f3","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-11-21_摆脱困境的方法，反而是帮助他人。有多少人能够理解这句话呢？很多人只有在摆脱了之后才明白。#姜胡说 #打造用的出来的知识体.md","ec51a6569e03aed7f7bf0964053e4fa367913a30","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-11-30_再说走出困境的方法。1、钱是交易的产物。即便到困境，你依然可以通过时间和体力与人交换，只要有手机，你就能建立交易的链接。.md","f949c8ba6be4e3ddf07cf78fd94fa833b03ca126","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-12-03_你把时间和精力用在哪儿，你的收成就在哪儿。#姜胡说 #打造用的出来的知识体系.md","236998982b48bc49707aab77643d9d2c65588bfd","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-12-12_像我这样的人，不应该成为你知识的主要来源。#姜胡说.md","0f3c3bbea1cf0a07dfc42ffa795fd851b401e953","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-12-19_真正的奢侈！#姜胡说.md","7b58e6566332f18e53543b1a52622a4fadec2968","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-12-26_临摹，从60分到多维竞争力。#姜胡说.md","37595b0b5799930be0e1d3e5f664b58018fee233","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2021-12-30_这钱挣的，可太容易了。#姜胡说.md","b1844741fb4aa92d813fc28f93ee955b79094656","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-01-01_每天写点什么，是一种健脑行为。#姜胡说.md","b437d4084aaddd5a17ec747a6e0f6903e28feee6","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-01-05_阅读，读的是两个东西：1、知识点(关键概念)；2、结构(模型)。进入一个领域，学习的就是这个领域的关键概念和这个领域的人.md","5654bf3287e747268c5dc4f2a5a8b5682884d0ac","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-01-06_未知.md","6e95daa0ad8fb8d2cb9779dc3224a86818025ce7","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-01-09_年轻人蕞应该做的：1、通过刻意练习习得一技之长；2、通过阅读、思考提升定义问题、解决问题的能力。#姜胡说 #打造用的出来.md","0e96bb60a9e916594b7f9e8786621a3f6dc90871","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-01-19_二八原则学技能，60分进入一个领域。#姜胡说.md","8a5afd0161d6ce447bb0e84f44ebeb397fc8d16f","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-01-29_世界观、人生观、价值观，你的选择是由你的认知决定的。#姜胡说.md","21fcb7416344883b51f35d3e154a320270d7d613","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-02-05_写不是目的。养成习惯，每天问问自己：问题是什么？怎么解决。每天都在思考，你怎么可能穷呢？#姜胡说.md","0a53d98e2223c552e4e4de57006319a43e80abff","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-02-07_快两年了，我每一天都在进化。脸这个东西，越无能的人看的越重。#姜胡说.md","51eefa2bdc230e72fb121df5954654f7ea72f234","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-03-13_真正的投资。#姜胡说.md","99f327ecb0cb00359c21b6cc2bdfbf1275ae8d9d","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-03-30_当上帝来敲门的时候，你应该在家。#姜胡说.md","ab89feb934400753b1123732652e54c1ee786627","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-04-06_与聪明人为伍蕞有效的方法是：你身上有他想要的东西。#姜胡说 #打造用的出来的知识体系.md","89b8fb5e03a2b74490ec9ee5ead34086e2c38248","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-04-18_深度阅读、理解、思考、小步验证、反思复盘、归纳总结，慢慢养成习惯，你不会穷的。你怎么可能会穷呢？#姜胡说 #打造用的出来.md","2224b27406226eeb485df368323fe830500aae36","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-04-26_知道自己不厉害，这很重要。#姜胡说.md","c9e50a9ff9e466f0008479738217eb85d18d39dd","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-04-29_好用户（有需求）+ 好产品（有价值，边际成本低），做那个好连接。#姜胡说.md","53eb6c547ef4972e7d44cf30e85d83b849a3a9ef","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-05-09_做正确的事。如果你想赚很多钱，那你努力的方向就不应该是朝九晚五的固定工作。没有谁是通过出售自己的时间获得巨额财富的。你的.md","607b2bd4ed0382b78d79c2f784cca2d625067455","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-05-13_为自己学习，主动学习；为自己打工，主动打工。你的人生会不一样。#姜胡说.md","a0fe8229b24b4dabe4b0fbd65001702636d2bffc","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-05-15_有能力，朋友还多，这路才好走。#姜胡说.md","7a41acccd679c174c81f4cceaeab7f8093044a5b","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-05-16_看到，打断，重新设计“执行路径”，这很高级。#姜胡说 #打造用的出来的知识体系.md","6a0086a4ea84adc40655c0e93fcf02f6fb1f28fd","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-05-27_如何提升自己？1、关注工作之外的时间，都用在哪儿了？2、不要限制自己，走出去，视野开阔了，才会有更多的选择。3、有点小事.md","a5fd35115a59bb2167576576413bc6918fd6f94d","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-05-30_1、二八选择，蕞重要的事只有一件； 2、第一性原理，问题的本质是什么？ 3、剃刀法则，蕞重要的核心任务； 4、持续升级算.md","c77b4e08d58c5bf5d27bcd9b1323d2c1375deabb","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-06-03_成年人的交往更多是价值交换。一是资源交换，一是认知交换。认知交换几乎没有成本，且复利可持续。#姜胡说 #真正有用的知识.md","6bab994bc65db18ad9085980db9e1d52250ec7d1","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-06-08_你的价值=能力+buff。普通人可以掌握的两个buff：1、演讲能力；2、写作能力。#姜胡说 #改变自己 #真正有用的知.md","3152923218400f92e4f0208de3d8ba5fc8587331","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-06-09_再小的事，把事做完整了，你对一件事情整体的把握、知识的密度、理解、耐力都不一样。一个连小事都做不完整的人，连做梦都不可能.md","9dbc0cf0ab6346c2a2948857b681e6e67eeec9d9","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-06-13_简单聊聊我是怎么学习的，时间有点长，牵扯的点有点多，当直播碎片看吧。#姜胡说 #改变自己 #真正有用的知识.md","9b199da57b70c46b0c21d9957145937dd871caa9","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-06-15_拍摄短视频同样如此，根本没必要在形式、时长、流量上浪费那么多时间。甚至都不是内容。蕞关键的是：我们对世界的理解。#姜胡说.md","52155275ba14069138f51f65a7d320f7f45b393d","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-06-17_在离开学校的第一天，你就应该明白的道理。#姜胡说 #改变自己 #真正有用的知识.md","2c60bbf974a74c9aa868fa8d67877ea5dab83c04","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-06-21_即便是现在，我也不需要那么好的手机，那么好的衣服，那么好的车，那么好的外在。它们是为我服务的，而不是反过来。这样我就可以.md","aef91193fd59c4d816f08bd87976318200832dda","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-06-23_做事没那么难，无外乎就是找到有问题的人，帮他们解决问题。我们只需要做到两点：1、把现成的解决方案应用到还没有被解决问题的.md","b846bb8222581c536d1d851d6b6afda58f1e2f9c","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-06-28_#姜胡说 #直播回放 #提升自己 #打造用的出来的知识体系.md","8387f9f7bfc952e7a9ca4815240e1f60235d222c","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-07-02_很简单的一个练习方法，但真的就这么简单，而且有效。#姜胡说 #提升自己 #打造用的出来的知识体系 #努力成为更好的自己.md","c832ae630f522f582bfb63ebc68ad5d2fea3a2a4","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-07-04_每一个问题其实都是机会，一开始你可能并不这么认为。#姜胡说 #提升自己.md","91ccb6afe9486921d730c0daa7f90d56a0bb0478","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-07-07_2个破局点，6种方法。想破局的人画一画吧，好好琢磨琢磨，应该对你有帮助。#姜胡说 #提升自己 #学以致用.md","47478e03b186794cef5782b69e3c33a31e303e3e","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-07-10_抖音对我来说，是个每天上来和大家聊天分享的地方。如果分享的内容对大家有帮助，蕞好。如果不喜欢，取关就好，我真的不需要那么.md","a0d8ed826f12dd559085a8d04c8fb62e495e9fc7","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-07-18_太阳底下没有新鲜事。过去发生过的事，大概率还会重演。#姜胡说 #独立思考 #养成好习惯.md","33855ee45951ec44322fcebc8214a3c7545d2eb5","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-07-21_普通人如何赚第一桶金，从哪儿开始呢？#姜胡说 #学以致用 #打造用的出来的知识体系.md","80098881a92cd3a12d4fc32ee78ccf0a55762642","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-07-22_有很多不花一分钱，可以结交人脉，增长见识的方法。前提是你要有脑子。#姜胡说 #提升自己 #打造用的出来的知识体系.md","e979834e561febecad9ced04c18f5010ff1910df","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-07-25_如果一件事可行，你甚至都不需要为此设定目标，将它转化为一种习惯，每天写点什么，每天说点什么，每天做点什么……不用很好，也.md","0e648450dc43570c0a5c5a1c043c424fba0e3e58","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-07-27_只要你想改变，就一定伴随着不舒服。1、第一性原理，目的是什么？穷举一切手段；2、剃刀法则，保持足够简单。#姜胡说 #直播.md","89d0d3048b8c06573b29653db5c6a19f38ffca7a","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-08-02_阅读是最重要的原技能，你可以用它换取其他所有事物。很多事情，人家已经做过了，分享给你了。你居然视而不见。看到了，却又自以.md","5edb89f6b5e48bd1171b29f2c83fe93e14d03755","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-08-08_忘掉那些套路，土才是你的优势。1、活出你自己！2、晒出你的作品和生活状态。#姜胡说 #提升自己 #学以致用.md","e5f0f85223b1b16234fb020af743f0e40bd65117","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-08-11_结合上一条一起看。阅读、写作、换位思考、演讲、新媒体，以上技能皆可自学，复利，且相互叠加。够直白吗？#姜胡说 #提升自己.md","c9f5aa3da5288dc01cdb54a6073b255e5d9a0608","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-08-28_#姜胡说 尽早学习怎么赚钱，越早越好.md","d0975ccb8860b3fdd49d19802a20ab2292f1f02a","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-09-03_#姜胡说 内部会议时聊到了，有点激动。顺便把它记录下来。老伙计应该会懂。很有可能会删。.md","404cb2fde4d857378146934054fc54bf0aff944e","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-09-10_#姜胡说 尽早掌握学习的方法，尽早掌握赚钱的方法。赚钱不是目的，赚钱是你必须掌握的手段。只有你不在为赚钱发愁的时候，你才.md","a7a52ef8a68ddbd93d885738acfbd246a487ec09","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-09-22_#姜胡说 如果阅读好书，#学以致用 。把书读薄；主题阅读；写作是最好的思考；养成习惯；专门针对问题找到解决方案，刻意练习.md","36ced30a4a49f87e18ab6e0dd87dabcc4aee3956","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-09-26_#姜胡说 碎片化、主题阅读；每天读点什么，每天思考点什么，每天想点什么，你就能创作出越来越多的东西。.md","29c4142b6b16a35dbcf00df76b470c32354bc50a","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-10-05_#姜胡说 如果你不知道自己的目标是什么，那么你的一生都是在努力实现别人的目标。.md","b06833f74e67b558a6c17b2507a13e1788a8e538","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-10-09_#姜胡说 观察、思考、小成本试错、反思总结、持续改进、学习；希望姜胡说这样的小伙伴越来越多。少一点等、靠、要，#独立思考.md","2549bb7061b224af0437e4c551755a2ee79b914a","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-10-13_#姜胡说 学习学习，再学习。学习（编程）、学习（抖音）、学习（投资）、学习（做生意）…….md","5937a4a2e776d01c3a441c3fb4668c7347506892","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-10-16_#姜胡说 认真阅读今天的会议，一定要自己阅读，慢一点没关系。但一定要准确理解。这是极划算的一笔投资。.md","151a27161f43e0b5123db37ee727edab3066b507","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-10-17_#姜胡说 宁可少读几本书，一定要读好书。找到合适的人，通过他找到合适的书，然后是更多合适的书。书在精不在多。.md","d7fb2e15b077ec8fdb8db38bfa6009a92c9e6c94","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-10-28_#姜胡说 城镇化、工业化；服务、消费+互联网；新能源车、碳中和、高精尖…….md","8e8629c7713862d822d1fe9be3d6d695a68f370f","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-11-13_#姜胡说 阅读时思考的方法。1、复述；2、提炼；3、主题阅读，关键概念+不同场景，举一反三；4、找到相关知识点，形成脉络.md","d8ef7c3a03cba5812b6d78a89982e7a3d668111c","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2022-11-24_并非只有这一本书，只有这一个方法，提供一种思路，举一反三。多思考，主动思考，在知识和现实生活之间建立连接。#姜胡说 #独.md","da92ca78171664c9535667e8a357f3697f2ca3a5","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2023-01-01_人是有惯性的。计划的时机、难度以及成本，都可能会影响计划实施的成功率。#姜胡说.md","99a13fe9c5aa91daff8357c96ad893aae5626995","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2023-01-04_尽早学会独立思考，否则你的一生都是在别人的指挥或者引导下做事。你在用自己的一生去实现别人的梦想。#姜胡说.md","1d84226d9d71c1410686fda05fc7943b09b9e0a9","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2023-01-06_推荐三本书，适合过年这段时间阅读。#姜胡说 #好书大晒.md","9be601149926523c0040ea22254c069caa010319","True","exact-move-target"
"03-资源/创作者素材/姜胡说/2023-01-08_朝着你的目标，日拱一卒，每天写点什么，你的人生怎么可能会查呢？ 不会就去学，写作是一个倒逼自己的过程； 写作本身就是一个.md","f845d1cd9383e8b545134431e19f9e3c6fec4512","True","exact-move-target"
