"old_path","same_basename_count","candidate_new_paths","confidence"
"_meta/SESSION4_FINAL_REPORT.md","1","90-归档/历史版本/knowledge-base-audit-20260715/legacy-meta-reports/SESSION4_FINAL_REPORT.md","medium-unique-basename"
"_meta/SESSION_DELIVERY_2026-06-11_v7_traffic.md","1","99-系统/元数据/SESSION_DELIVERY_2026-06-11_v7_traffic.md","medium-unique-basename"
"_meta/SKILL_CREATION_LEARNING_NOTES.md","1","99-系统/元数据/SKILL_CREATION_LEARNING_NOTES.md","medium-unique-basename"
"_meta/SKILL_ENGINEERING_METHODOLOGY_v1.md","1","99-系统/元数据/SKILL_ENGINEERING_METHODOLOGY_v1.md","medium-unique-basename"
"_meta/b64_part1.txt","0","","none"
"_meta/batch_detemplate.ps1","1","99-系统/脚本/legacy-meta/batch_detemplate.ps1","medium-unique-basename"
"_meta/content-guard-audit-2026-06-10.md","1","90-归档/历史版本/knowledge-base-audit-20260715/legacy-meta-reports/content-guard-audit-2026-06-10.md","medium-unique-basename"
"_meta/convert_4_articles.ps1","1","99-系统/脚本/legacy-meta/convert_4_articles.ps1","medium-unique-basename"
"_meta/convert_articles.py","1","99-系统/脚本/legacy-meta/convert_articles.py","medium-unique-basename"
"_meta/convert_html.py","1","99-系统/脚本/legacy-meta/convert_html.py","medium-unique-basename"
"_meta/deliverable-report-2026-06-10.md","1","90-归档/历史版本/knowledge-base-audit-20260715/legacy-meta-reports/deliverable-report-2026-06-10.md","medium-unique-basename"
"_meta/deliverable-report-v7-2026-06-11.md","1","90-归档/历史版本/knowledge-base-audit-20260715/legacy-meta-reports/deliverable-report-v7-2026-06-11.md","medium-unique-basename"
"_meta/ds-optimization/AGENTS.md","2","05-内容生产/内容体系/AGENTS.md | 99-系统/元数据/ds-optimization/AGENTS.md","low-ambiguous-basename"
"_meta/extract_all.py","1","99-系统/脚本/legacy-meta/extract_all.py","medium-unique-basename"
"_meta/extract_ch2.py","1","99-系统/脚本/legacy-meta/extract_ch2.py","medium-unique-basename"
"_meta/extract_dbs.py","1","99-系统/脚本/legacy-meta/extract_dbs.py","medium-unique-basename"
"_meta/g2_debug.txt","0","","none"
"_meta/gen_b1.py","0","","none"
"_meta/generate_dbs_pdf.py","1","99-系统/脚本/legacy-meta/generate_dbs_pdf.py","medium-unique-basename"
"_meta/generate_jhs_pdf.py","1","99-系统/脚本/legacy-meta/generate_jhs_pdf.py","medium-unique-basename"
"_meta/generate_pdf.py","1","99-系统/脚本/legacy-meta/generate_pdf.py","medium-unique-basename"
"_meta/insert.py","0","","none"
"_meta/insert_step1.py","0","","none"
"_meta/legacy-indexes/INDEX_v2.md","1","99-系统/元数据/legacy-indexes/INDEX_v2.md","medium-unique-basename"
"_meta/planning/MEDIA_OUTPUT_LOG.md","1","99-系统/元数据/planning/MEDIA_OUTPUT_LOG.md","medium-unique-basename"
"_meta/planning/MEDIA_PLAN.md","2","90-归档/历史版本/knowledge-base-audit-20260715/legacy-meta-reports/MEDIA_PLAN.md | 99-系统/元数据/planning/MEDIA_PLAN.md","low-ambiguous-basename"
"_meta/prompts/PROMPT_CONTENT_SURGEON_v2_DONGHUI.md","1","99-系统/元数据/prompts/PROMPT_CONTENT_SURGEON_v2_DONGHUI.md","medium-unique-basename"
"_meta/prompts/知识库内容质量外科医生_专属优化提示词_v2.md","1","99-系统/元数据/prompts/知识库内容质量外科医生_专属优化提示词_v2.md","medium-unique-basename"
"_meta/prompts/知识库内容质量外科医生_专属优化提示词_v3.md","1","99-系统/元数据/prompts/知识库内容质量外科医生_专属优化提示词_v3.md","medium-unique-basename"
"_meta/prompts/知识库内容质量外科医生_专属优化提示词_v4.md","1","99-系统/元数据/prompts/知识库内容质量外科医生_专属优化提示词_v4.md","medium-unique-basename"
"_meta/run_insert.py","0","","none"
"_meta/session-report-2026-06-10.md","1","90-归档/历史版本/knowledge-base-audit-20260715/legacy-meta-reports/session-report-2026-06-10.md","medium-unique-basename"
"_meta/skill_gate_scan.csv","0","","none"
"_meta/tmp_patch1.diff","0","","none"
"_meta/weread_fresh_highlights.md","0","","none"
"_meta/weread_key_highlights.md","0","","none"
"_meta/weread_shelf_current.json","1","99-系统/元数据/weread_shelf_current.json","medium-unique-basename"
"_meta/weread_shelf_full.json","1","99-系统/元数据/weread_shelf_full.json","medium-unique-basename"
"_meta/知识库外科医生提示词_v2.0_DH定制.md","1","99-系统/元数据/知识库外科医生提示词_v2.0_DH定制.md","medium-unique-basename"
"_superpowers-zh/superpowers-zh-main/.codex-plugin/plugin.json","1","99-系统/vendor/superpowers-zh/superpowers-zh-main/.codex-plugin/plugin.json","medium-unique-basename"
"_superpowers-zh/superpowers-zh-main/.github/workflows/audit.yml","1","99-系统/vendor/superpowers-zh/superpowers-zh-main/.github/workflows/audit.yml","medium-unique-basename"
"_superpowers-zh/superpowers-zh-main/.version-bump.json","1","99-系统/vendor/superpowers-zh/superpowers-zh-main/.version-bump.json","medium-unique-basename"
"_superpowers-zh/superpowers-zh-main/README.md","45","00-收件箱/README.md | 01-项目/00-缓冲区/README.md | 01-项目/README.md | 01-项目/books-knowing-doing/00-缓冲区/README.md | 01-项目/books-knowing-doing/README.md | 01-项目/game-opportunity-lab/00-缓冲区/README.md | 01-项目/game-opportunity-lab/README.md | 01-项目/possibility-debt/00-缓冲区/README.md | 01-项目/possibility-debt/README.md | 01-项目/possibility-debt/SIMULATION/README.md | 01-项目/proofline/README.md | 01-项目/知行转化研究/00-缓冲区/prototype/README.md | 01-项目/知行转化研究/README.md | 01-项目/知行转化研究/diagnostic-tool/README.md | 03-资源/00-缓冲区/README.md | 03-资源/README.md | 03-资源/创作者素材/README.md | 03-资源/素材库/超级个体学习笔记/README.md | 04-知识/00-缓冲区/README.md | 04-知识/README.md | 05-内容生产/00-缓冲区/README.md | 05-内容生产/README.md | 05-内容生产/内容体系/00-缓冲区/README.md | 05-内容生产/内容体系/00-缓冲区/legacy-content-creation/README.md | 05-内容生产/内容体系/02-内容单元库/README.md | 05-内容生产/内容体系/03-处理状态/00-缓冲区/README.md | 05-内容生产/内容体系/README.md | 05-内容生产/方法论手册/00-缓冲区/README.md | 05-内容生产/方法论手册/README.md | 05-内容生产/运营与发布/README.md | 05-内容生产/运营与发布/已发布/README.md | 05-内容生产/运营与发布/数据/README.md | 05-内容生产/进行中/00-缓冲区/README.md | 05-内容生产/进行中/README.md | 08-媒体与产品/00-缓冲区/README.md | 08-媒体与产品/README.md | 08-媒体与产品/媒体/README.md | 08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/README.md | 08-媒体与产品/媒体/创作者书稿/README.md | 90-归档/README.md | 99-系统/00-缓冲区/README.md | 99-系统/README.md | 99-系统/vendor/superpowers-zh/superpowers-zh-main/README.md | 99-系统/vendor/superpowers-zh/superpowers-zh-main/site/README.md | 99-系统/元数据/00-缓冲区/README.md","low-ambiguous-basename"
"_superpowers-zh/superpowers-zh-main/RELEASE-NOTES.md","1","99-系统/vendor/superpowers-zh/superpowers-zh-main/RELEASE-NOTES.md","medium-unique-basename"
"_superpowers-zh/superpowers-zh-main/RELEASE-NOTES.zh.md","1","99-系统/vendor/superpowers-zh/superpowers-zh-main/RELEASE-NOTES.zh.md","medium-unique-basename"
"_superpowers-zh/superpowers-zh-main/docs/README.trae.md","1","99-系统/vendor/superpowers-zh/superpowers-zh-main/docs/README.trae.md","medium-unique-basename"
"_superpowers-zh/superpowers-zh-main/docs/assets/RECORDING-GUIDE.md","1","99-系统/vendor/superpowers-zh/superpowers-zh-main/docs/assets/RECORDING-GUIDE.md","medium-unique-basename"
"_superpowers-zh/superpowers-zh-main/package.json","5","01-项目/game-opportunity-lab/package.json | 01-项目/possibility-debt/package.json | 01-项目/proofline/package.json | 01-项目/rubiks-cube/package.json | 99-系统/vendor/superpowers-zh/superpowers-zh-main/package.json","low-ambiguous-basename"
"_superpowers-zh/superpowers-zh-main/site/README.md","45","00-收件箱/README.md | 01-项目/00-缓冲区/README.md | 01-项目/README.md | 01-项目/books-knowing-doing/00-缓冲区/README.md | 01-项目/books-knowing-doing/README.md | 01-项目/game-opportunity-lab/00-缓冲区/README.md | 01-项目/game-opportunity-lab/README.md | 01-项目/possibility-debt/00-缓冲区/README.md | 01-项目/possibility-debt/README.md | 01-项目/possibility-debt/SIMULATION/README.md | 01-项目/proofline/README.md | 01-项目/知行转化研究/00-缓冲区/prototype/README.md | 01-项目/知行转化研究/README.md | 01-项目/知行转化研究/diagnostic-tool/README.md | 03-资源/00-缓冲区/README.md | 03-资源/README.md | 03-资源/创作者素材/README.md | 03-资源/素材库/超级个体学习笔记/README.md | 04-知识/00-缓冲区/README.md | 04-知识/README.md | 05-内容生产/00-缓冲区/README.md | 05-内容生产/README.md | 05-内容生产/内容体系/00-缓冲区/README.md | 05-内容生产/内容体系/00-缓冲区/legacy-content-creation/README.md | 05-内容生产/内容体系/02-内容单元库/README.md | 05-内容生产/内容体系/03-处理状态/00-缓冲区/README.md | 05-内容生产/内容体系/README.md | 05-内容生产/方法论手册/00-缓冲区/README.md | 05-内容生产/方法论手册/README.md | 05-内容生产/运营与发布/README.md | 05-内容生产/运营与发布/已发布/README.md | 05-内容生产/运营与发布/数据/README.md | 05-内容生产/进行中/00-缓冲区/README.md | 05-内容生产/进行中/README.md | 08-媒体与产品/00-缓冲区/README.md | 08-媒体与产品/README.md | 08-媒体与产品/媒体/README.md | 08-媒体与产品/媒体/wechat_2026-06-07/00-缓冲区/README.md | 08-媒体与产品/媒体/创作者书稿/README.md | 90-归档/README.md | 99-系统/00-缓冲区/README.md | 99-系统/README.md | 99-系统/vendor/superpowers-zh/superpowers-zh-main/README.md | 99-系统/vendor/superpowers-zh/superpowers-zh-main/site/README.md | 99-系统/元数据/00-缓冲区/README.md","low-ambiguous-basename"
"_superpowers-zh/superpowers-zh-main/site/build.mjs","1","99-系统/vendor/superpowers-zh/superpowers-zh-main/site/build.mjs","medium-unique-basename"
"_superpowers-zh/superpowers-zh-main/skills/brainstorming/visual-companion.md","1","99-系统/vendor/superpowers-zh/superpowers-zh-main/skills/brainstorming/visual-companion.md","medium-unique-basename"
"_superpowers-zh/superpowers-zh-main/skills/chinese-git-workflow/SKILL.md","71",".agents/skills/ask-matt/SKILL.md | .agents/skills/claude-handoff/SKILL.md | .agents/skills/code-review/SKILL.md | .agents/skills/codebase-design/SKILL.md | .agents/skills/dbs-action/SKILL.md | .agents/skills/dbs-agent-migration/SKILL.md | .agents/skills/dbs-ai-check/SKILL.md | .agents/skills/dbs-benchmark/SKILL.md | .agents/skills/dbs-bridge/SKILL.md | .agents/skills/dbs-chatroom-austrian/SKILL.md | .agents/skills/dbs-chatroom/SKILL.md | .agents/skills/dbs-content-system/SKILL.md | .agents/skills/dbs-content/SKILL.md | .agents/skills/dbs-decision/SKILL.md | .agents/skills/dbs-deconstruct/SKILL.md | .agents/skills/dbs-diagnosis/SKILL.md | .agents/skills/dbs-goal/SKILL.md | .agents/skills/dbs-good-question/SKILL.md | .agents/skills/dbs-hook/SKILL.md | .agents/skills/dbs-learning/SKILL.md | .agents/skills/dbs-report/SKILL.md | .agents/skills/dbs-resonate/SKILL.md | .agents/skills/dbs-restore/SKILL.md | .agents/skills/dbs-save/SKILL.md | .agents/skills/dbs-script-flow/SKILL.md | .agents/skills/dbs-skill-cleaner/SKILL.md | .agents/skills/dbs-slowisfast/SKILL.md | .agents/skills/dbs-spread/SKILL.md | .agents/skills/dbs-update/SKILL.md | .agents/skills/dbs-wechat-html/SKILL.md | .agents/skills/dbs-xhs-title/SKILL.md | .agents/skills/dbs/SKILL.md | .agents/skills/design-an-interface/SKILL.md | .agents/skills/diagnosing-bugs/SKILL.md | .agents/skills/domain-modeling/SKILL.md | .agents/skills/edit-article/SKILL.md | .agents/skills/git-guardrails-claude-code/SKILL.md | .agents/skills/grill-me/SKILL.md | .agents/skills/grill-with-docs/SKILL.md | .agents/skills/grilling/SKILL.md | .agents/skills/handoff/SKILL.md | .agents/skills/implement/SKILL.md | .agents/skills/improve-codebase-architecture/SKILL.md | .agents/skills/loop-me/SKILL.md | .agents/skills/migrate-to-shoehorn/SKILL.md | .agents/skills/obsidian-vault/SKILL.md | .agents/skills/prototype/SKILL.md | .agents/skills/qa/SKILL.md | .agents/skills/request-refactor-plan/SKILL.md | .agents/skills/research/SKILL.md | .agents/skills/resolving-merge-conflicts/SKILL.md | .agents/skills/scaffold-exercises/SKILL.md | .agents/skills/setup-matt-pocock-skills/SKILL.md | .agents/skills/setup-pre-commit/SKILL.md | .agents/skills/setup-ts-deep-modules/SKILL.md | .agents/skills/tdd/SKILL.md | .agents/skills/teach/SKILL.md | .agents/skills/to-spec/SKILL.md | .agents/skills/to-tickets/SKILL.md | .agents/skills/triage/SKILL.md | .agents/skills/ubiquitous-language/SKILL.md | .agents/skills/wayfinder/SKILL.md | .agents/skills/wizard/SKILL.md | .agents/skills/writing-beats/SKILL.md | .agents/skills/writing-fragments/SKILL.md | .agents/skills/writing-great-skills/SKILL.md | .agents/skills/writing-shape/SKILL.md | 99-系统/vendor/superpowers-zh/superpowers-zh-main/skills/chinese-git-workflow/SKILL.md | 99-系统/vendor/superpowers-zh/superpowers-zh-main/skills/writing-skills/SKILL.md | 99-系统/集成/reasonix/skills/chinese-git-workflow/SKILL.md | 99-系统/集成/reasonix/skills/writing-skills/SKILL.md","low-ambiguous-basename"
"_superpowers-zh/superpowers-zh-main/skills/writing-skills/SKILL.md","71",".agents/skills/ask-matt/SKILL.md | .agents/skills/claude-handoff/SKILL.md | .agents/skills/code-review/SKILL.md | .agents/skills/codebase-design/SKILL.md | .agents/skills/dbs-action/SKILL.md | .agents/skills/dbs-agent-migration/SKILL.md | .agents/skills/dbs-ai-check/SKILL.md | .agents/skills/dbs-benchmark/SKILL.md | .agents/skills/dbs-bridge/SKILL.md | .agents/skills/dbs-chatroom-austrian/SKILL.md | .agents/skills/dbs-chatroom/SKILL.md | .agents/skills/dbs-content-system/SKILL.md | .agents/skills/dbs-content/SKILL.md | .agents/skills/dbs-decision/SKILL.md | .agents/skills/dbs-deconstruct/SKILL.md | .agents/skills/dbs-diagnosis/SKILL.md | .agents/skills/dbs-goal/SKILL.md | .agents/skills/dbs-good-question/SKILL.md | .agents/skills/dbs-hook/SKILL.md | .agents/skills/dbs-learning/SKILL.md | .agents/skills/dbs-report/SKILL.md | .agents/skills/dbs-resonate/SKILL.md | .agents/skills/dbs-restore/SKILL.md | .agents/skills/dbs-save/SKILL.md | .agents/skills/dbs-script-flow/SKILL.md | .agents/skills/dbs-skill-cleaner/SKILL.md | .agents/skills/dbs-slowisfast/SKILL.md | .agents/skills/dbs-spread/SKILL.md | .agents/skills/dbs-update/SKILL.md | .agents/skills/dbs-wechat-html/SKILL.md | .agents/skills/dbs-xhs-title/SKILL.md | .agents/skills/dbs/SKILL.md | .agents/skills/design-an-interface/SKILL.md | .agents/skills/diagnosing-bugs/SKILL.md | .agents/skills/domain-modeling/SKILL.md | .agents/skills/edit-article/SKILL.md | .agents/skills/git-guardrails-claude-code/SKILL.md | .agents/skills/grill-me/SKILL.md | .agents/skills/grill-with-docs/SKILL.md | .agents/skills/grilling/SKILL.md | .agents/skills/handoff/SKILL.md | .agents/skills/implement/SKILL.md | .agents/skills/improve-codebase-architecture/SKILL.md | .agents/skills/loop-me/SKILL.md | .agents/skills/migrate-to-shoehorn/SKILL.md | .agents/skills/obsidian-vault/SKILL.md | .agents/skills/prototype/SKILL.md | .agents/skills/qa/SKILL.md | .agents/skills/request-refactor-plan/SKILL.md | .agents/skills/research/SKILL.md | .agents/skills/resolving-merge-conflicts/SKILL.md | .agents/skills/scaffold-exercises/SKILL.md | .agents/skills/setup-matt-pocock-skills/SKILL.md | .agents/skills/setup-pre-commit/SKILL.md | .agents/skills/setup-ts-deep-modules/SKILL.md | .agents/skills/tdd/SKILL.md | .agents/skills/teach/SKILL.md | .agents/skills/to-spec/SKILL.md | .agents/skills/to-tickets/SKILL.md | .agents/skills/triage/SKILL.md | .agents/skills/ubiquitous-language/SKILL.md | .agents/skills/wayfinder/SKILL.md | .agents/skills/wizard/SKILL.md | .agents/skills/writing-beats/SKILL.md | .agents/skills/writing-fragments/SKILL.md | .agents/skills/writing-great-skills/SKILL.md | .agents/skills/writing-shape/SKILL.md | 99-系统/vendor/superpowers-zh/superpowers-zh-main/skills/chinese-git-workflow/SKILL.md | 99-系统/vendor/superpowers-zh/superpowers-zh-main/skills/writing-skills/SKILL.md | 99-系统/集成/reasonix/skills/chinese-git-workflow/SKILL.md | 99-系统/集成/reasonix/skills/writing-skills/SKILL.md","low-ambiguous-basename"
"_superpowers-zh/superpowers-zh-main/skills/writing-skills/anthropic-best-practices.md","1","99-系统/vendor/superpowers-zh/superpowers-zh-main/skills/writing-skills/anthropic-best-practices.md","medium-unique-basename"
"_superpowers-zh/superpowers-zh-main/tests/brainstorm-server/auth.test.js","1","99-系统/vendor/superpowers-zh/superpowers-zh-main/tests/brainstorm-server/auth.test.js","medium-unique-basename"
"_superpowers-zh/superpowers-zh-main/tests/brainstorm-server/branding.test.js","1","99-系统/vendor/superpowers-zh/superpowers-zh-main/tests/brainstorm-server/branding.test.js","medium-unique-basename"
"_superpowers-zh/superpowers-zh-main/tests/brainstorm-server/browser-launcher.test.js","1","99-系统/vendor/superpowers-zh/superpowers-zh-main/tests/brainstorm-server/browser-launcher.test.js","medium-unique-basename"
"_superpowers-zh/superpowers-zh-main/tests/brainstorm-server/helper.test.js","1","99-系统/vendor/superpowers-zh/superpowers-zh-main/tests/brainstorm-server/helper.test.js","medium-unique-basename"
"_superpowers-zh/superpowers-zh-main/tests/brainstorm-server/lifecycle.test.js","1","99-系统/vendor/superpowers-zh/superpowers-zh-main/tests/brainstorm-server/lifecycle.test.js","medium-unique-basename"
"_superpowers-zh/superpowers-zh-main/tests/brainstorm-server/server.test.js","1","99-系统/vendor/superpowers-zh/superpowers-zh-main/tests/brainstorm-server/server.test.js","medium-unique-basename"
"_superpowers-zh/superpowers-zh-main/tests/brainstorm-server/ws-protocol.test.js","1","99-系统/vendor/superpowers-zh/superpowers-zh-main/tests/brainstorm-server/ws-protocol.test.js","medium-unique-basename"
"_system/reasonix/skills/chinese-git-workflow/SKILL.md","71",".agents/skills/ask-matt/SKILL.md | .agents/skills/claude-handoff/SKILL.md | .agents/skills/code-review/SKILL.md | .agents/skills/codebase-design/SKILL.md | .agents/skills/dbs-action/SKILL.md | .agents/skills/dbs-agent-migration/SKILL.md | .agents/skills/dbs-ai-check/SKILL.md | .agents/skills/dbs-benchmark/SKILL.md | .agents/skills/dbs-bridge/SKILL.md | .agents/skills/dbs-chatroom-austrian/SKILL.md | .agents/skills/dbs-chatroom/SKILL.md | .agents/skills/dbs-content-system/SKILL.md | .agents/skills/dbs-content/SKILL.md | .agents/skills/dbs-decision/SKILL.md | .agents/skills/dbs-deconstruct/SKILL.md | .agents/skills/dbs-diagnosis/SKILL.md | .agents/skills/dbs-goal/SKILL.md | .agents/skills/dbs-good-question/SKILL.md | .agents/skills/dbs-hook/SKILL.md | .agents/skills/dbs-learning/SKILL.md | .agents/skills/dbs-report/SKILL.md | .agents/skills/dbs-resonate/SKILL.md | .agents/skills/dbs-restore/SKILL.md | .agents/skills/dbs-save/SKILL.md | .agents/skills/dbs-script-flow/SKILL.md | .agents/skills/dbs-skill-cleaner/SKILL.md | .agents/skills/dbs-slowisfast/SKILL.md | .agents/skills/dbs-spread/SKILL.md | .agents/skills/dbs-update/SKILL.md | .agents/skills/dbs-wechat-html/SKILL.md | .agents/skills/dbs-xhs-title/SKILL.md | .agents/skills/dbs/SKILL.md | .agents/skills/design-an-interface/SKILL.md | .agents/skills/diagnosing-bugs/SKILL.md | .agents/skills/domain-modeling/SKILL.md | .agents/skills/edit-article/SKILL.md | .agents/skills/git-guardrails-claude-code/SKILL.md | .agents/skills/grill-me/SKILL.md | .agents/skills/grill-with-docs/SKILL.md | .agents/skills/grilling/SKILL.md | .agents/skills/handoff/SKILL.md | .agents/skills/implement/SKILL.md | .agents/skills/improve-codebase-architecture/SKILL.md | .agents/skills/loop-me/SKILL.md | .agents/skills/migrate-to-shoehorn/SKILL.md | .agents/skills/obsidian-vault/SKILL.md | .agents/skills/prototype/SKILL.md | .agents/skills/qa/SKILL.md | .agents/skills/request-refactor-plan/SKILL.md | .agents/skills/research/SKILL.md | .agents/skills/resolving-merge-conflicts/SKILL.md | .agents/skills/scaffold-exercises/SKILL.md | .agents/skills/setup-matt-pocock-skills/SKILL.md | .agents/skills/setup-pre-commit/SKILL.md | .agents/skills/setup-ts-deep-modules/SKILL.md | .agents/skills/tdd/SKILL.md | .agents/skills/teach/SKILL.md | .agents/skills/to-spec/SKILL.md | .agents/skills/to-tickets/SKILL.md | .agents/skills/triage/SKILL.md | .agents/skills/ubiquitous-language/SKILL.md | .agents/skills/wayfinder/SKILL.md | .agents/skills/wizard/SKILL.md | .agents/skills/writing-beats/SKILL.md | .agents/skills/writing-fragments/SKILL.md | .agents/skills/writing-great-skills/SKILL.md | .agents/skills/writing-shape/SKILL.md | 99-系统/vendor/superpowers-zh/superpowers-zh-main/skills/chinese-git-workflow/SKILL.md | 99-系统/vendor/superpowers-zh/superpowers-zh-main/skills/writing-skills/SKILL.md | 99-系统/集成/reasonix/skills/chinese-git-workflow/SKILL.md | 99-系统/集成/reasonix/skills/writing-skills/SKILL.md","low-ambiguous-basename"
"_system/reasonix/skills/writing-skills/SKILL.md","71",".agents/skills/ask-matt/SKILL.md | .agents/skills/claude-handoff/SKILL.md | .agents/skills/code-review/SKILL.md | .agents/skills/codebase-design/SKILL.md | .agents/skills/dbs-action/SKILL.md | .agents/skills/dbs-agent-migration/SKILL.md | .agents/skills/dbs-ai-check/SKILL.md | .agents/skills/dbs-benchmark/SKILL.md | .agents/skills/dbs-bridge/SKILL.md | .agents/skills/dbs-chatroom-austrian/SKILL.md | .agents/skills/dbs-chatroom/SKILL.md | .agents/skills/dbs-content-system/SKILL.md | .agents/skills/dbs-content/SKILL.md | .agents/skills/dbs-decision/SKILL.md | .agents/skills/dbs-deconstruct/SKILL.md | .agents/skills/dbs-diagnosis/SKILL.md | .agents/skills/dbs-goal/SKILL.md | .agents/skills/dbs-good-question/SKILL.md | .agents/skills/dbs-hook/SKILL.md | .agents/skills/dbs-learning/SKILL.md | .agents/skills/dbs-report/SKILL.md | .agents/skills/dbs-resonate/SKILL.md | .agents/skills/dbs-restore/SKILL.md | .agents/skills/dbs-save/SKILL.md | .agents/skills/dbs-script-flow/SKILL.md | .agents/skills/dbs-skill-cleaner/SKILL.md | .agents/skills/dbs-slowisfast/SKILL.md | .agents/skills/dbs-spread/SKILL.md | .agents/skills/dbs-update/SKILL.md | .agents/skills/dbs-wechat-html/SKILL.md | .agents/skills/dbs-xhs-title/SKILL.md | .agents/skills/dbs/SKILL.md | .agents/skills/design-an-interface/SKILL.md | .agents/skills/diagnosing-bugs/SKILL.md | .agents/skills/domain-modeling/SKILL.md | .agents/skills/edit-article/SKILL.md | .agents/skills/git-guardrails-claude-code/SKILL.md | .agents/skills/grill-me/SKILL.md | .agents/skills/grill-with-docs/SKILL.md | .agents/skills/grilling/SKILL.md | .agents/skills/handoff/SKILL.md | .agents/skills/implement/SKILL.md | .agents/skills/improve-codebase-architecture/SKILL.md | .agents/skills/loop-me/SKILL.md | .agents/skills/migrate-to-shoehorn/SKILL.md | .agents/skills/obsidian-vault/SKILL.md | .agents/skills/prototype/SKILL.md | .agents/skills/qa/SKILL.md | .agents/skills/request-refactor-plan/SKILL.md | .agents/skills/research/SKILL.md | .agents/skills/resolving-merge-conflicts/SKILL.md | .agents/skills/scaffold-exercises/SKILL.md | .agents/skills/setup-matt-pocock-skills/SKILL.md | .agents/skills/setup-pre-commit/SKILL.md | .agents/skills/setup-ts-deep-modules/SKILL.md | .agents/skills/tdd/SKILL.md | .agents/skills/teach/SKILL.md | .agents/skills/to-spec/SKILL.md | .agents/skills/to-tickets/SKILL.md | .agents/skills/triage/SKILL.md | .agents/skills/ubiquitous-language/SKILL.md | .agents/skills/wayfinder/SKILL.md | .agents/skills/wizard/SKILL.md | .agents/skills/writing-beats/SKILL.md | .agents/skills/writing-fragments/SKILL.md | .agents/skills/writing-great-skills/SKILL.md | .agents/skills/writing-shape/SKILL.md | 99-系统/vendor/superpowers-zh/superpowers-zh-main/skills/chinese-git-workflow/SKILL.md | 99-系统/vendor/superpowers-zh/superpowers-zh-main/skills/writing-skills/SKILL.md | 99-系统/集成/reasonix/skills/chinese-git-workflow/SKILL.md | 99-系统/集成/reasonix/skills/writing-skills/SKILL.md","low-ambiguous-basename"
"_temp_write.ps1","0","","none"
"_test_write.md","0","","none"
"_tmp_write_v2.py","0","","none"
"assets/README-BOOK-OF-LIFE-IMAGES.md","1","08-媒体与产品/素材/README-BOOK-OF-LIFE-IMAGES.md","medium-unique-basename"
"assets/generate-images.ps1","1","08-媒体与产品/素材/generate-images.ps1","medium-unique-basename"
"cards/C4-3_内容产品化.md","1","04-知识/卡片/C4-3_内容产品化.md","medium-unique-basename"
"cards/C6-4_最小可行性系统.md","1","04-知识/卡片/C6-4_最小可行性系统.md","medium-unique-basename"
"cards/C7-3_反脆弱.md","1","04-知识/卡片/C7-3_反脆弱.md","medium-unique-basename"
"cards/C7-4_反共识不是叛逆.md","1","04-知识/卡片/C7-4_反共识不是叛逆.md","medium-unique-basename"
"changes/deep-research-知行合一-v2/proposal.md","1","90-归档/变更记录/deep-research-知行合一-v2/proposal.md","medium-unique-basename"
"changes/deep-research-知行合一-v2/tasks.md","1","90-归档/变更记录/deep-research-知行合一-v2/tasks.md","medium-unique-basename"
"dashboard.md","1","90-归档/旧根索引/dashboard.md","medium-unique-basename"
"gen_ref_v2.py","0","","none"
"media/COMPILE_AND_VERIFY_FINAL.md","1","90-归档/历史版本/media-root-documents-20260715/COMPILE_AND_VERIFY_FINAL.md","medium-unique-basename"
"media/CONTENT_AUDIT_FULL.md","1","90-归档/历史版本/media-root-documents-20260715/CONTENT_AUDIT_FULL.md","medium-unique-basename"
"media/CONTENT_CREATOR_SOP.md","1","90-归档/历史版本/media-root-documents-20260715/CONTENT_CREATOR_SOP.md","medium-unique-basename"
"media/DELIVERY_REPORT_20260608.md","1","90-归档/历史版本/media-root-documents-20260715/DELIVERY_REPORT_20260608.md","medium-unique-basename"
"media/FINAL_BATTLE_REPORT.md","1","90-归档/历史版本/media-root-documents-20260715/FINAL_BATTLE_REPORT.md","medium-unique-basename"
"media/FINAL_CHECKLIST_v2.md","1","90-归档/历史版本/media-root-documents-20260715/FINAL_CHECKLIST_v2.md","medium-unique-basename"
"media/FINAL_DELIVERY_SUMMARY.md","1","90-归档/历史版本/media-root-documents-20260715/FINAL_DELIVERY_SUMMARY.md","medium-unique-basename"
"media/FINAL_STATE.md","1","90-归档/历史版本/media-root-documents-20260715/FINAL_STATE.md","medium-unique-basename"
"media/KB_HEALTH_CHECK.md","1","90-归档/历史版本/media-root-documents-20260715/KB_HEALTH_CHECK.md","medium-unique-basename"
"media/MASTER_INDEX.md","2","90-归档/历史版本/media-root-documents-20260715/MASTER_INDEX.md | 90-归档/旧根索引/MASTER_INDEX.md","low-ambiguous-basename"
