"old_path","head_blob","exact_match_count","exact_new_paths","classification"
"01-内容生产/姜胡说（每天更新）/2021-10-24_这是我理解的：蕞简单的投资。 #姜胡说 #打造用的出来的知识体系.md","cf597d53b223796c9054ad6e92bbc9f0981e5007","1","03-资源/创作者素材/姜胡说/2021-10-24_这是我理解的：蕞简单的投资。 #姜胡说 #打造用的出来的知识体系.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2021-10-28_写作是你蕞应该掌握的技能之一。 #姜胡说 #打造用的出来的知识体系.md","6338ad736960796730e23fa137900685590e10b3","1","03-资源/创作者素材/姜胡说/2021-10-28_写作是你蕞应该掌握的技能之一。 #姜胡说 #打造用的出来的知识体系.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2021-10-30_真正的富人，是那些有大量的时间可以用来挥霍的人。 #姜胡说 #复利 #可成长 #打造用的出来的知识体系.md","243382ff01e17860545e3bf769065c9b34b7696c","1","03-资源/创作者素材/姜胡说/2021-10-30_真正的富人，是那些有大量的时间可以用来挥霍的人。 #姜胡说 #复利 #可成长 #打造用的出来的知识体系.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2021-11-03_这差不多就是我理解的，关于投资的全部了。 #姜胡说 #打造用的出来的知识体系.md","ff01609d2c78084b24ffb607cd81fd8a6258f9c5","1","03-资源/创作者素材/姜胡说/2021-11-03_这差不多就是我理解的，关于投资的全部了。 #姜胡说 #打造用的出来的知识体系.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2021-11-06_做自己喜欢、擅长、复利的事。#姜胡说.md","58063014433fa6a6ef1e7c86f698616ff11fae65","1","03-资源/创作者素材/姜胡说/2021-11-06_做自己喜欢、擅长、复利的事。#姜胡说.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2021-11-15_这是一条关于常识、复利、投资、行动的视频，信息密度有点大，建议反复多看两遍，好好琢磨琢磨。#姜胡说.md","d15bc87bcd4b27594946e93046f256c3365b56f3","1","03-资源/创作者素材/姜胡说/2021-11-15_这是一条关于常识、复利、投资、行动的视频，信息密度有点大，建议反复多看两遍，好好琢磨琢磨。#姜胡说.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2021-11-21_摆脱困境的方法，反而是帮助他人。有多少人能够理解这句话呢？很多人只有在摆脱了之后才明白。#姜胡说 #打造用的出来的知识体.md","ec51a6569e03aed7f7bf0964053e4fa367913a30","1","03-资源/创作者素材/姜胡说/2021-11-21_摆脱困境的方法，反而是帮助他人。有多少人能够理解这句话呢？很多人只有在摆脱了之后才明白。#姜胡说 #打造用的出来的知识体.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2021-11-30_再说走出困境的方法。1、钱是交易的产物。即便到困境，你依然可以通过时间和体力与人交换，只要有手机，你就能建立交易的链接。.md","f949c8ba6be4e3ddf07cf78fd94fa833b03ca126","1","03-资源/创作者素材/姜胡说/2021-11-30_再说走出困境的方法。1、钱是交易的产物。即便到困境，你依然可以通过时间和体力与人交换，只要有手机，你就能建立交易的链接。.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2021-12-03_你把时间和精力用在哪儿，你的收成就在哪儿。#姜胡说 #打造用的出来的知识体系.md","236998982b48bc49707aab77643d9d2c65588bfd","1","03-资源/创作者素材/姜胡说/2021-12-03_你把时间和精力用在哪儿，你的收成就在哪儿。#姜胡说 #打造用的出来的知识体系.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2021-12-12_像我这样的人，不应该成为你知识的主要来源。#姜胡说.md","0f3c3bbea1cf0a07dfc42ffa795fd851b401e953","1","03-资源/创作者素材/姜胡说/2021-12-12_像我这样的人，不应该成为你知识的主要来源。#姜胡说.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2021-12-19_真正的奢侈！#姜胡说.md","7b58e6566332f18e53543b1a52622a4fadec2968","1","03-资源/创作者素材/姜胡说/2021-12-19_真正的奢侈！#姜胡说.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2021-12-26_临摹，从60分到多维竞争力。#姜胡说.md","37595b0b5799930be0e1d3e5f664b58018fee233","1","03-资源/创作者素材/姜胡说/2021-12-26_临摹，从60分到多维竞争力。#姜胡说.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2021-12-30_这钱挣的，可太容易了。#姜胡说.md","b1844741fb4aa92d813fc28f93ee955b79094656","1","03-资源/创作者素材/姜胡说/2021-12-30_这钱挣的，可太容易了。#姜胡说.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-01-01_每天写点什么，是一种健脑行为。#姜胡说.md","b437d4084aaddd5a17ec747a6e0f6903e28feee6","1","03-资源/创作者素材/姜胡说/2022-01-01_每天写点什么，是一种健脑行为。#姜胡说.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-01-05_阅读，读的是两个东西：1、知识点(关键概念)；2、结构(模型)。进入一个领域，学习的就是这个领域的关键概念和这个领域的人.md","5654bf3287e747268c5dc4f2a5a8b5682884d0ac","1","03-资源/创作者素材/姜胡说/2022-01-05_阅读，读的是两个东西：1、知识点(关键概念)；2、结构(模型)。进入一个领域，学习的就是这个领域的关键概念和这个领域的人.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-01-06_未知.md","6e95daa0ad8fb8d2cb9779dc3224a86818025ce7","1","03-资源/创作者素材/姜胡说/2022-01-06_未知.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-01-09_年轻人蕞应该做的：1、通过刻意练习习得一技之长；2、通过阅读、思考提升定义问题、解决问题的能力。#姜胡说 #打造用的出来.md","0e96bb60a9e916594b7f9e8786621a3f6dc90871","1","03-资源/创作者素材/姜胡说/2022-01-09_年轻人蕞应该做的：1、通过刻意练习习得一技之长；2、通过阅读、思考提升定义问题、解决问题的能力。#姜胡说 #打造用的出来.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-01-19_二八原则学技能，60分进入一个领域。#姜胡说.md","8a5afd0161d6ce447bb0e84f44ebeb397fc8d16f","1","03-资源/创作者素材/姜胡说/2022-01-19_二八原则学技能，60分进入一个领域。#姜胡说.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-01-29_世界观、人生观、价值观，你的选择是由你的认知决定的。#姜胡说.md","21fcb7416344883b51f35d3e154a320270d7d613","1","03-资源/创作者素材/姜胡说/2022-01-29_世界观、人生观、价值观，你的选择是由你的认知决定的。#姜胡说.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-02-05_写不是目的。养成习惯，每天问问自己：问题是什么？怎么解决。每天都在思考，你怎么可能穷呢？#姜胡说.md","0a53d98e2223c552e4e4de57006319a43e80abff","1","03-资源/创作者素材/姜胡说/2022-02-05_写不是目的。养成习惯，每天问问自己：问题是什么？怎么解决。每天都在思考，你怎么可能穷呢？#姜胡说.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-02-07_快两年了，我每一天都在进化。脸这个东西，越无能的人看的越重。#姜胡说.md","51eefa2bdc230e72fb121df5954654f7ea72f234","1","03-资源/创作者素材/姜胡说/2022-02-07_快两年了，我每一天都在进化。脸这个东西，越无能的人看的越重。#姜胡说.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-03-13_真正的投资。#姜胡说.md","99f327ecb0cb00359c21b6cc2bdfbf1275ae8d9d","1","03-资源/创作者素材/姜胡说/2022-03-13_真正的投资。#姜胡说.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-03-30_当上帝来敲门的时候，你应该在家。#姜胡说.md","ab89feb934400753b1123732652e54c1ee786627","1","03-资源/创作者素材/姜胡说/2022-03-30_当上帝来敲门的时候，你应该在家。#姜胡说.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-04-06_与聪明人为伍蕞有效的方法是：你身上有他想要的东西。#姜胡说 #打造用的出来的知识体系.md","89b8fb5e03a2b74490ec9ee5ead34086e2c38248","1","03-资源/创作者素材/姜胡说/2022-04-06_与聪明人为伍蕞有效的方法是：你身上有他想要的东西。#姜胡说 #打造用的出来的知识体系.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-04-18_深度阅读、理解、思考、小步验证、反思复盘、归纳总结，慢慢养成习惯，你不会穷的。你怎么可能会穷呢？#姜胡说 #打造用的出来.md","2224b27406226eeb485df368323fe830500aae36","1","03-资源/创作者素材/姜胡说/2022-04-18_深度阅读、理解、思考、小步验证、反思复盘、归纳总结，慢慢养成习惯，你不会穷的。你怎么可能会穷呢？#姜胡说 #打造用的出来.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-04-26_知道自己不厉害，这很重要。#姜胡说.md","c9e50a9ff9e466f0008479738217eb85d18d39dd","1","03-资源/创作者素材/姜胡说/2022-04-26_知道自己不厉害，这很重要。#姜胡说.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-04-29_好用户（有需求）+ 好产品（有价值，边际成本低），做那个好连接。#姜胡说.md","53eb6c547ef4972e7d44cf30e85d83b849a3a9ef","1","03-资源/创作者素材/姜胡说/2022-04-29_好用户（有需求）+ 好产品（有价值，边际成本低），做那个好连接。#姜胡说.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-05-09_做正确的事。如果你想赚很多钱，那你努力的方向就不应该是朝九晚五的固定工作。没有谁是通过出售自己的时间获得巨额财富的。你的.md","607b2bd4ed0382b78d79c2f784cca2d625067455","1","03-资源/创作者素材/姜胡说/2022-05-09_做正确的事。如果你想赚很多钱，那你努力的方向就不应该是朝九晚五的固定工作。没有谁是通过出售自己的时间获得巨额财富的。你的.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-05-13_为自己学习，主动学习；为自己打工，主动打工。你的人生会不一样。#姜胡说.md","a0fe8229b24b4dabe4b0fbd65001702636d2bffc","1","03-资源/创作者素材/姜胡说/2022-05-13_为自己学习，主动学习；为自己打工，主动打工。你的人生会不一样。#姜胡说.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-05-15_有能力，朋友还多，这路才好走。#姜胡说.md","7a41acccd679c174c81f4cceaeab7f8093044a5b","1","03-资源/创作者素材/姜胡说/2022-05-15_有能力，朋友还多，这路才好走。#姜胡说.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-05-16_看到，打断，重新设计“执行路径”，这很高级。#姜胡说 #打造用的出来的知识体系.md","6a0086a4ea84adc40655c0e93fcf02f6fb1f28fd","1","03-资源/创作者素材/姜胡说/2022-05-16_看到，打断，重新设计“执行路径”，这很高级。#姜胡说 #打造用的出来的知识体系.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-05-27_如何提升自己？1、关注工作之外的时间，都用在哪儿了？2、不要限制自己，走出去，视野开阔了，才会有更多的选择。3、有点小事.md","a5fd35115a59bb2167576576413bc6918fd6f94d","1","03-资源/创作者素材/姜胡说/2022-05-27_如何提升自己？1、关注工作之外的时间，都用在哪儿了？2、不要限制自己，走出去，视野开阔了，才会有更多的选择。3、有点小事.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-05-30_1、二八选择，蕞重要的事只有一件； 2、第一性原理，问题的本质是什么？ 3、剃刀法则，蕞重要的核心任务； 4、持续升级算.md","c77b4e08d58c5bf5d27bcd9b1323d2c1375deabb","1","03-资源/创作者素材/姜胡说/2022-05-30_1、二八选择，蕞重要的事只有一件； 2、第一性原理，问题的本质是什么？ 3、剃刀法则，蕞重要的核心任务； 4、持续升级算.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-06-03_成年人的交往更多是价值交换。一是资源交换，一是认知交换。认知交换几乎没有成本，且复利可持续。#姜胡说 #真正有用的知识.md","6bab994bc65db18ad9085980db9e1d52250ec7d1","1","03-资源/创作者素材/姜胡说/2022-06-03_成年人的交往更多是价值交换。一是资源交换，一是认知交换。认知交换几乎没有成本，且复利可持续。#姜胡说 #真正有用的知识.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-06-08_你的价值=能力+buff。普通人可以掌握的两个buff：1、演讲能力；2、写作能力。#姜胡说 #改变自己 #真正有用的知.md","3152923218400f92e4f0208de3d8ba5fc8587331","1","03-资源/创作者素材/姜胡说/2022-06-08_你的价值=能力+buff。普通人可以掌握的两个buff：1、演讲能力；2、写作能力。#姜胡说 #改变自己 #真正有用的知.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-06-09_再小的事，把事做完整了，你对一件事情整体的把握、知识的密度、理解、耐力都不一样。一个连小事都做不完整的人，连做梦都不可能.md","9dbc0cf0ab6346c2a2948857b681e6e67eeec9d9","1","03-资源/创作者素材/姜胡说/2022-06-09_再小的事，把事做完整了，你对一件事情整体的把握、知识的密度、理解、耐力都不一样。一个连小事都做不完整的人，连做梦都不可能.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-06-13_简单聊聊我是怎么学习的，时间有点长，牵扯的点有点多，当直播碎片看吧。#姜胡说 #改变自己 #真正有用的知识.md","9b199da57b70c46b0c21d9957145937dd871caa9","1","03-资源/创作者素材/姜胡说/2022-06-13_简单聊聊我是怎么学习的，时间有点长，牵扯的点有点多，当直播碎片看吧。#姜胡说 #改变自己 #真正有用的知识.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-06-15_拍摄短视频同样如此，根本没必要在形式、时长、流量上浪费那么多时间。甚至都不是内容。蕞关键的是：我们对世界的理解。#姜胡说.md","52155275ba14069138f51f65a7d320f7f45b393d","1","03-资源/创作者素材/姜胡说/2022-06-15_拍摄短视频同样如此，根本没必要在形式、时长、流量上浪费那么多时间。甚至都不是内容。蕞关键的是：我们对世界的理解。#姜胡说.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-06-17_在离开学校的第一天，你就应该明白的道理。#姜胡说 #改变自己 #真正有用的知识.md","2c60bbf974a74c9aa868fa8d67877ea5dab83c04","1","03-资源/创作者素材/姜胡说/2022-06-17_在离开学校的第一天，你就应该明白的道理。#姜胡说 #改变自己 #真正有用的知识.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-06-21_即便是现在，我也不需要那么好的手机，那么好的衣服，那么好的车，那么好的外在。它们是为我服务的，而不是反过来。这样我就可以.md","aef91193fd59c4d816f08bd87976318200832dda","1","03-资源/创作者素材/姜胡说/2022-06-21_即便是现在，我也不需要那么好的手机，那么好的衣服，那么好的车，那么好的外在。它们是为我服务的，而不是反过来。这样我就可以.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-06-23_做事没那么难，无外乎就是找到有问题的人，帮他们解决问题。我们只需要做到两点：1、把现成的解决方案应用到还没有被解决问题的.md","b846bb8222581c536d1d851d6b6afda58f1e2f9c","1","03-资源/创作者素材/姜胡说/2022-06-23_做事没那么难，无外乎就是找到有问题的人，帮他们解决问题。我们只需要做到两点：1、把现成的解决方案应用到还没有被解决问题的.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-06-28_#姜胡说 #直播回放 #提升自己 #打造用的出来的知识体系.md","8387f9f7bfc952e7a9ca4815240e1f60235d222c","1","03-资源/创作者素材/姜胡说/2022-06-28_#姜胡说 #直播回放 #提升自己 #打造用的出来的知识体系.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-07-02_很简单的一个练习方法，但真的就这么简单，而且有效。#姜胡说 #提升自己 #打造用的出来的知识体系 #努力成为更好的自己.md","c832ae630f522f582bfb63ebc68ad5d2fea3a2a4","1","03-资源/创作者素材/姜胡说/2022-07-02_很简单的一个练习方法，但真的就这么简单，而且有效。#姜胡说 #提升自己 #打造用的出来的知识体系 #努力成为更好的自己.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-07-04_每一个问题其实都是机会，一开始你可能并不这么认为。#姜胡说 #提升自己.md","91ccb6afe9486921d730c0daa7f90d56a0bb0478","1","03-资源/创作者素材/姜胡说/2022-07-04_每一个问题其实都是机会，一开始你可能并不这么认为。#姜胡说 #提升自己.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-07-07_2个破局点，6种方法。想破局的人画一画吧，好好琢磨琢磨，应该对你有帮助。#姜胡说 #提升自己 #学以致用.md","47478e03b186794cef5782b69e3c33a31e303e3e","1","03-资源/创作者素材/姜胡说/2022-07-07_2个破局点，6种方法。想破局的人画一画吧，好好琢磨琢磨，应该对你有帮助。#姜胡说 #提升自己 #学以致用.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-07-10_抖音对我来说，是个每天上来和大家聊天分享的地方。如果分享的内容对大家有帮助，蕞好。如果不喜欢，取关就好，我真的不需要那么.md","a0d8ed826f12dd559085a8d04c8fb62e495e9fc7","1","03-资源/创作者素材/姜胡说/2022-07-10_抖音对我来说，是个每天上来和大家聊天分享的地方。如果分享的内容对大家有帮助，蕞好。如果不喜欢，取关就好，我真的不需要那么.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-07-18_太阳底下没有新鲜事。过去发生过的事，大概率还会重演。#姜胡说 #独立思考 #养成好习惯.md","33855ee45951ec44322fcebc8214a3c7545d2eb5","1","03-资源/创作者素材/姜胡说/2022-07-18_太阳底下没有新鲜事。过去发生过的事，大概率还会重演。#姜胡说 #独立思考 #养成好习惯.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-07-21_普通人如何赚第一桶金，从哪儿开始呢？#姜胡说 #学以致用 #打造用的出来的知识体系.md","80098881a92cd3a12d4fc32ee78ccf0a55762642","1","03-资源/创作者素材/姜胡说/2022-07-21_普通人如何赚第一桶金，从哪儿开始呢？#姜胡说 #学以致用 #打造用的出来的知识体系.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-07-22_有很多不花一分钱，可以结交人脉，增长见识的方法。前提是你要有脑子。#姜胡说 #提升自己 #打造用的出来的知识体系.md","e979834e561febecad9ced04c18f5010ff1910df","1","03-资源/创作者素材/姜胡说/2022-07-22_有很多不花一分钱，可以结交人脉，增长见识的方法。前提是你要有脑子。#姜胡说 #提升自己 #打造用的出来的知识体系.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-07-25_如果一件事可行，你甚至都不需要为此设定目标，将它转化为一种习惯，每天写点什么，每天说点什么，每天做点什么……不用很好，也.md","0e648450dc43570c0a5c5a1c043c424fba0e3e58","1","03-资源/创作者素材/姜胡说/2022-07-25_如果一件事可行，你甚至都不需要为此设定目标，将它转化为一种习惯，每天写点什么，每天说点什么，每天做点什么……不用很好，也.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-07-27_只要你想改变，就一定伴随着不舒服。1、第一性原理，目的是什么？穷举一切手段；2、剃刀法则，保持足够简单。#姜胡说 #直播.md","89d0d3048b8c06573b29653db5c6a19f38ffca7a","1","03-资源/创作者素材/姜胡说/2022-07-27_只要你想改变，就一定伴随着不舒服。1、第一性原理，目的是什么？穷举一切手段；2、剃刀法则，保持足够简单。#姜胡说 #直播.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-08-02_阅读是最重要的原技能，你可以用它换取其他所有事物。很多事情，人家已经做过了，分享给你了。你居然视而不见。看到了，却又自以.md","5edb89f6b5e48bd1171b29f2c83fe93e14d03755","1","03-资源/创作者素材/姜胡说/2022-08-02_阅读是最重要的原技能，你可以用它换取其他所有事物。很多事情，人家已经做过了，分享给你了。你居然视而不见。看到了，却又自以.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-08-08_忘掉那些套路，土才是你的优势。1、活出你自己！2、晒出你的作品和生活状态。#姜胡说 #提升自己 #学以致用.md","e5f0f85223b1b16234fb020af743f0e40bd65117","1","03-资源/创作者素材/姜胡说/2022-08-08_忘掉那些套路，土才是你的优势。1、活出你自己！2、晒出你的作品和生活状态。#姜胡说 #提升自己 #学以致用.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-08-11_结合上一条一起看。阅读、写作、换位思考、演讲、新媒体，以上技能皆可自学，复利，且相互叠加。够直白吗？#姜胡说 #提升自己.md","c9f5aa3da5288dc01cdb54a6073b255e5d9a0608","1","03-资源/创作者素材/姜胡说/2022-08-11_结合上一条一起看。阅读、写作、换位思考、演讲、新媒体，以上技能皆可自学，复利，且相互叠加。够直白吗？#姜胡说 #提升自己.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-08-28_#姜胡说 尽早学习怎么赚钱，越早越好.md","d0975ccb8860b3fdd49d19802a20ab2292f1f02a","1","03-资源/创作者素材/姜胡说/2022-08-28_#姜胡说 尽早学习怎么赚钱，越早越好.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-09-03_#姜胡说 内部会议时聊到了，有点激动。顺便把它记录下来。老伙计应该会懂。很有可能会删。.md","404cb2fde4d857378146934054fc54bf0aff944e","1","03-资源/创作者素材/姜胡说/2022-09-03_#姜胡说 内部会议时聊到了，有点激动。顺便把它记录下来。老伙计应该会懂。很有可能会删。.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-09-10_#姜胡说 尽早掌握学习的方法，尽早掌握赚钱的方法。赚钱不是目的，赚钱是你必须掌握的手段。只有你不在为赚钱发愁的时候，你才.md","a7a52ef8a68ddbd93d885738acfbd246a487ec09","1","03-资源/创作者素材/姜胡说/2022-09-10_#姜胡说 尽早掌握学习的方法，尽早掌握赚钱的方法。赚钱不是目的，赚钱是你必须掌握的手段。只有你不在为赚钱发愁的时候，你才.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-09-22_#姜胡说 如果阅读好书，#学以致用 。把书读薄；主题阅读；写作是最好的思考；养成习惯；专门针对问题找到解决方案，刻意练习.md","36ced30a4a49f87e18ab6e0dd87dabcc4aee3956","1","03-资源/创作者素材/姜胡说/2022-09-22_#姜胡说 如果阅读好书，#学以致用 。把书读薄；主题阅读；写作是最好的思考；养成习惯；专门针对问题找到解决方案，刻意练习.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-09-26_#姜胡说 碎片化、主题阅读；每天读点什么，每天思考点什么，每天想点什么，你就能创作出越来越多的东西。.md","29c4142b6b16a35dbcf00df76b470c32354bc50a","1","03-资源/创作者素材/姜胡说/2022-09-26_#姜胡说 碎片化、主题阅读；每天读点什么，每天思考点什么，每天想点什么，你就能创作出越来越多的东西。.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-10-05_#姜胡说 如果你不知道自己的目标是什么，那么你的一生都是在努力实现别人的目标。.md","b06833f74e67b558a6c17b2507a13e1788a8e538","1","03-资源/创作者素材/姜胡说/2022-10-05_#姜胡说 如果你不知道自己的目标是什么，那么你的一生都是在努力实现别人的目标。.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-10-09_#姜胡说 观察、思考、小成本试错、反思总结、持续改进、学习；希望姜胡说这样的小伙伴越来越多。少一点等、靠、要，#独立思考.md","2549bb7061b224af0437e4c551755a2ee79b914a","1","03-资源/创作者素材/姜胡说/2022-10-09_#姜胡说 观察、思考、小成本试错、反思总结、持续改进、学习；希望姜胡说这样的小伙伴越来越多。少一点等、靠、要，#独立思考.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-10-13_#姜胡说 学习学习，再学习。学习（编程）、学习（抖音）、学习（投资）、学习（做生意）…….md","5937a4a2e776d01c3a441c3fb4668c7347506892","1","03-资源/创作者素材/姜胡说/2022-10-13_#姜胡说 学习学习，再学习。学习（编程）、学习（抖音）、学习（投资）、学习（做生意）…….md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-10-16_#姜胡说 认真阅读今天的会议，一定要自己阅读，慢一点没关系。但一定要准确理解。这是极划算的一笔投资。.md","151a27161f43e0b5123db37ee727edab3066b507","1","03-资源/创作者素材/姜胡说/2022-10-16_#姜胡说 认真阅读今天的会议，一定要自己阅读，慢一点没关系。但一定要准确理解。这是极划算的一笔投资。.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-10-17_#姜胡说 宁可少读几本书，一定要读好书。找到合适的人，通过他找到合适的书，然后是更多合适的书。书在精不在多。.md","d7fb2e15b077ec8fdb8db38bfa6009a92c9e6c94","1","03-资源/创作者素材/姜胡说/2022-10-17_#姜胡说 宁可少读几本书，一定要读好书。找到合适的人，通过他找到合适的书，然后是更多合适的书。书在精不在多。.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-10-28_#姜胡说 城镇化、工业化；服务、消费+互联网；新能源车、碳中和、高精尖…….md","8e8629c7713862d822d1fe9be3d6d695a68f370f","1","03-资源/创作者素材/姜胡说/2022-10-28_#姜胡说 城镇化、工业化；服务、消费+互联网；新能源车、碳中和、高精尖…….md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-11-13_#姜胡说 阅读时思考的方法。1、复述；2、提炼；3、主题阅读，关键概念+不同场景，举一反三；4、找到相关知识点，形成脉络.md","d8ef7c3a03cba5812b6d78a89982e7a3d668111c","1","03-资源/创作者素材/姜胡说/2022-11-13_#姜胡说 阅读时思考的方法。1、复述；2、提炼；3、主题阅读，关键概念+不同场景，举一反三；4、找到相关知识点，形成脉络.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2022-11-24_并非只有这一本书，只有这一个方法，提供一种思路，举一反三。多思考，主动思考，在知识和现实生活之间建立连接。#姜胡说 #独.md","da92ca78171664c9535667e8a357f3697f2ca3a5","1","03-资源/创作者素材/姜胡说/2022-11-24_并非只有这一本书，只有这一个方法，提供一种思路，举一反三。多思考，主动思考，在知识和现实生活之间建立连接。#姜胡说 #独.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2023-01-01_人是有惯性的。计划的时机、难度以及成本，都可能会影响计划实施的成功率。#姜胡说.md","99a13fe9c5aa91daff8357c96ad893aae5626995","1","03-资源/创作者素材/姜胡说/2023-01-01_人是有惯性的。计划的时机、难度以及成本，都可能会影响计划实施的成功率。#姜胡说.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2023-01-04_尽早学会独立思考，否则你的一生都是在别人的指挥或者引导下做事。你在用自己的一生去实现别人的梦想。#姜胡说.md","1d84226d9d71c1410686fda05fc7943b09b9e0a9","1","03-资源/创作者素材/姜胡说/2023-01-04_尽早学会独立思考，否则你的一生都是在别人的指挥或者引导下做事。你在用自己的一生去实现别人的梦想。#姜胡说.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2023-01-06_推荐三本书，适合过年这段时间阅读。#姜胡说 #好书大晒.md","9be601149926523c0040ea22254c069caa010319","1","03-资源/创作者素材/姜胡说/2023-01-06_推荐三本书，适合过年这段时间阅读。#姜胡说 #好书大晒.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2023-01-08_朝着你的目标，日拱一卒，每天写点什么，你的人生怎么可能会查呢？ 不会就去学，写作是一个倒逼自己的过程； 写作本身就是一个.md","f845d1cd9383e8b545134431e19f9e3c6fec4512","1","03-资源/创作者素材/姜胡说/2023-01-08_朝着你的目标，日拱一卒，每天写点什么，你的人生怎么可能会查呢？ 不会就去学，写作是一个倒逼自己的过程； 写作本身就是一个.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2023-01-11_1、有些事不是你能决定的，你能决定的一个很重要的因素是选择，选择大于努力； 2、基于认知做选择，认知受限怎么办？尤其是方.md","f58ed45699b04d5da70b92f2a7464625db012663","1","03-资源/创作者素材/姜胡说/2023-01-11_1、有些事不是你能决定的，你能决定的一个很重要的因素是选择，选择大于努力； 2、基于认知做选择，认知受限怎么办？尤其是方.md","exact-move"
"01-内容生产/姜胡说（每天更新）/2023-01-15_如果你只把学到的东西当做知识，那你就是个蠢货；如果你能把学到的东西用于行动，那你很有可能会成为富翁。#姜胡说.md","c61c1fbacb7bca187b70918f4c31dabdbadae855","1","03-资源/创作者素材/姜胡说/2023-01-15_如果你只把学到的东西当做知识，那你就是个蠢货；如果你能把学到的东西用于行动，那你很有可能会成为富翁。#姜胡说.md","exact-move"
